Term,Definition,Grammatical Label,Topic,URL
coke,"An insoluble organic deposit that has low hydrogen content. Coke, also known as pyrobitumen, is formed by thermal cracking and distillation during in-situ combustion.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/coke
condensing drive,"A gasflood process in which an injection gas enriched with components of intermediate molecular weight, for example butane, is injected into a reservoir to achieve multiple-contact miscibility. Upon contact with the oil, intermediate molecular-weight hydrocarbons transfer from the injected gas phase into the oil phase, a process in which those components are said to condense into the oil. Formation of miscibility may require several contacts between fresh enriched gas and the oil containing condensed components. If the reservoir oil becomes sufficiently enriched with these components that miscibility results between the injection gas and the enriched oil, then the enriched gas and oil have multiple-contact miscibility. A backward multiple-contact test is a laboratory evaluation of a condensing drive process. In the field, both forward- and backward-contact processes can occur during a given gasflood.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/condensing_drive
compatibility,"In matrix stimulation, a characteristic of rock that indicates formation permeability is not reduced when treating fluids and their additives contact the formation minerals or fluids inside the reservoir. Compatibility is especially important in sandstone treatments, in which potentially damaging reactions may occur. The treatment fluid should remove existing damage without creating additional damage, such as precipitates or emulsions, through interactions with the formation rock or fluids.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/c/compatibility
condensate,"A low-density, high-API gravity liquid hydrocarbon phase that generally occurs in association with natural gas. Its presence as a liquid phase depends on temperature and pressure conditions in the reservoir allowing condensation of liquid from vapor. The production of condensate reservoirs can be complicated because of the pressure sensitivity of some condensates: During production, there is a risk of the condensate changing from gas to liquid if the reservoir pressure drops below the dew point during production. Reservoir pressure can be maintained by fluid injection if gas production is preferable to liquid production. Gas produced in association with condensate is called wet gas. The API gravity of condensate is typically 50 degrees to 120 degrees.",Noun,Geology,https://glossary.slb.com/en/terms/c/condensate
diffusion,The movement of ions or molecules from regions of high concentration to low concentration within a solution.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/diffusion
dewpoint,"The pressure at which the first condensate liquid comes out of solution in a gas condensate. Many gas condensate reservoirs are saturated at initial conditions, meaning that the dewpoint is equal to the initial reservoir pressure. Condensate dissolution is called retrograde condensation because this is counter to the behavior of pure substances, which vaporize when the pressure drops below the saturation pressure under isothermal (constant temperature) conditions.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/dewpoint
detergency,"The ability of a chemical agent to remove a contaminant from a solid surface. For example, in enhanced oil recovery, a surfactant can be used to remove an oil phase from a mineral surface.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/detergency
dynamic miscibility,"A dynamic fluid-mixing process in which an injected gas exchanges components with in situ oil until the phases achieve a state of miscibility within the mixing zone of the flood front. In a vaporizing drive, light and intermediate components from the oil phase enter the gas phase. By contrast, in a condensing drive, intermediate components from the gas phase enter the oil phase. The process may be a combination of vaporizing and condensing drives.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/dynamic_miscibility
disbonding,A common coating problem in which the protective coating detaches from the pipeline.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/disbonding
dry combustion,An in situ combustion technique in which only air or oxygen-enriched air mixtures are injected into a formation. A drawback related to dry combustion is the highly corrosive and noxious combustion products that are produced.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/dry_combustion
dry forward combustion,"A type of in situ combustion in which the burning front moves in the same direction as the injected air. As air is continuously supplied at the injection well, the fire ignited at this location moves toward the production wells. During forward combustion, the temperature behind the burning front is high, indicating a great amount of heat stored in the formation matrix. The injected gas heats on contact with the matrix and recovers only a small amount of the heat, with considerable losses to the surrounding formations. Another drawback of dry forward combustion is the presence of a highly viscous oil zone surrounding the production well. The fluid in this zone remains at the original reservoir temperature and its forward displacement by the heated oil is normally difficult.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/dry_forward_combustion
displacement front,The interface between an injectant and the fluid it is displacing.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/displacement_front
displacement efficiency,The fraction of oil that has been recovered from a zone swept by a waterflood or other displacement process. Displacement efficiency equation:,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/displacement_efficiency
dispersion,"A type of distortion of a wave train in which the velocity of the wave varies with frequency. Surface waves and electromagnetic body waves typically exhibit dispersion, whereas P-waves in most rocks show little change in velocity with frequency.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dispersion
drainage,"The process of forcing a nonwetting phase into a porous rock. Oil migrates into most reservoirs as the non-wetting phase, so initial charging of the reservoir is a drainage process.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/d/drainage
recovery factor,"The recoverable amount of hydrocarbon initially in place, normally expressed as a percentage. The recovery factor is a function of the displacement mechanism. An important objective of enhanced oil recovery is to increase the recovery factor.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/recovery_factor
ringworm corrosion,"A type of bimetallic corrosion. Ringworm corrosion has the shape of a ring and is located a few inches from the pipe upset. The ring can either be very smooth or have severe pitting. Ringworm corrosion is caused by the upsetting process, in which the heat required for upsetting creates two different grain structures, one in the upset and another in the rest of the pipe. This condition can be avoided by fully normalizing the pipe after upsetting. To normalize the pipe, heat is applied to change the grains to a uniform structure.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/ringworm_corrosion
rising-bubble apparatus,"A laboratory device used to indicate miscibility between reservoir oil and injection gas. A gas bubble is injected into an oil-filled visual cell at a given temperature and test pressure. The change in shape of the rising bubble indicates its miscibility with the oil at those conditions. Below the minimum miscibility pressure (MMP), the bubble holds its shape as it rises. Above the MMP, the bubble shape changes as it rises; it may disintegrate, dissolve or disappear into the oil. Testing at several pressures helps determine the MMP between the gas and oil. The rising-bubble test represents a forward-contacting miscibility process and therefore may not accurately estimate the MMP for a backward or combined contact mechanism.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/rising-bubble_apparatus
reservoir drive mechanisms,"Natural forces in the reservoir that displace hydrocarbons out of the reservoir into the wellbore and up to surface. Reservoir-drive mechanisms include gasdrive (gas cap or solution gasdrive), waterdrive (bottomwater drive or edgewater drive), combination drive, and gravity drainage. Waterdrive is the most efficient drive mechanism, followed by gasdrive and gravity drainage. Reservoir-drive mechanisms are also called natural drives.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/reservoir_drive_mechanisms
reservoir heterogeneities,"The variations in rock properties in a reservoir. The variations can result in directional variations in permeability. Geological processes, such as sedimentation, diagenesis and erosion, act to produce nonuniformities in rock formations. Because there are so many types of reservoir heterogeneities, a unique interpretation of test results from pressure data alone is often impossible. Expert test interpreters rely heavily on experience, core analysis, well logs and knowledge of the geology specific to the region.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/reservoir_heterogeneities
retort test,"A test for water mud or oil mud, also known as the water, oil and solids test. Proper procedures for retort tests have been published by API. The test is a distillation of a mud sample that measures condensed oil and water collected from the retort. Data obtained are: (1) vol. % water, (2) vol. % oil and (3) vol. % retort solids. Retort solids is the volume that was not recovered as a liquid. Three sizes of retort apparatus are available: 10-, 20- and 50-cm3 mud sample size. Some designs have a small oven in the carrying case to heat the sample (the preferred method for oil muds) while others use a blade heater that goes into the mud sample. Retorts should be heated to around 700°F [371°C] to be effective.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/retort_test
residual oil,"Oil that does not move when fluids are flowed through the rock in normal conditions, for example primary and secondary recovery, and invasion.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/residual_oil
reverse combustion,"A type of in-situ combustion in which the burning front moves in an opposite direction to the injected air. Initially, air is injected into a production well and the fire is ignited. After the burning front has advanced some distance from the production well, air is supplied only near the injection well. The burning front advances toward the injection well while the oil moves toward the production well. Reverse combustion actually refers to dry reverse combustion and can be used to recover extremely viscous oil or tar. In reverse combustion, the liquid blocking problem is solved because a hot zone is maintained near the production well. Despite this advantage, this process is not as efficient as dry forward combustion because lighter fractions of the oil are burned and heavier fractions are left behind the burning front. Another drawback is the possibility of a spontaneous ignition in the injector well, which will divert air for combustion near the injector well instead of near the producer.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/reverse_combustion
reducing agent,"A chemical added to an acid to stabilize iron. The injected acid dissolves iron from rust, millscale, iron scales or iron-containing minerals in the formation. Iron can exist as ferric iron [Fe+3] or ferrous iron [Fe+2]. If the iron is not controlled, it will precipitate insoluble products such as ferric hydroxide and, in sour environments, ferrous sulfide [FeS], which will damage the formation. Reducing agents change or reduce Fe+3 to Fe+2 to avoid precipitation. Erythorbic acid is an effective reducing agent.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/r/reducing_agent
lipophilic,Pertaining to an attraction for oil by a surface of a material or a molecule. This term is applied to the oil-wetting behavior of treatment chemicals for oil muds. Lipophilic oil-mud additives are required because most minerals drilled and additives such as barite are naturally hydrophilic and must be rendered lipophilic.,Adjective,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/l/lipophilic
line drive,"An injection pattern in which the injection wells are located in a straight line parallel to the production wells. In a line drive pattern, the injected fluid, which is normally water, steam or gas, creates a nearly linear frontal movement. A line drive pattern is also called direct line drive.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/l/line_drive
low-salinity waterflooding,"An enhanced oil recovery method that uses water with a low concentration of dissolved salts as a flooding medium. The sources of low-salinity water are typically rivers, lakes, or aquifers associated with meteoric water.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/l/low-salinity_waterflooding
liquid blocking,"A phenomenon encountered during dry forward combustion in which an oil zone around the production well cannot be pushed forward by the heated oil. The fluid located in this zone is still at the original reservoir temperature. Therefore, the fluid is still highly viscous and normally not mobile.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/l/liquid_blocking
injection pattern,"The particular arrangement of production and injection wells. The injection pattern for an individual field or part of a field is based on the location of existing wells, reservoir size and shape, cost of new wells and the recovery increase associated with various injection patterns. The flood pattern can be altered during the life of a field to change the direction of flow in a reservoir with the intent of contacting unswept oil. It is common to reduce the pattern size by infill drilling, which improves oil recovery by increasing reservoir continuity between injectors and producers. Common injection patterns are direct line drive, staggered line drive, two-spot, three-spot, four-spot, five-spot, seven-spot and nine-spot. Normally, the two-spot and three-spot patterns are used for pilot testing purposes. The patterns are called normal or regular when they include only one production well per pattern. Patterns are described as inverted when they include only one injection well per pattern.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/injection_pattern
induced particle plugging,"A type of damage in which foreign particles injected during normal well operations, such as drilling, completion, workover, stimulation or enhanced recovery, block the near-wellbore formation, reducing well productivity. Potentially damaging particles in drilling fluids include clays, cuttings, weighting agents and fluid-loss control materials. In workover and stimulation fluids, suspended solids include bacteria and polymer residues. Foreign plugging particles can also be introduced as a result of poor water-handling practices. These foreign particles include debris from tanks and tubing.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/induced_particle_plugging
immiscible,"Pertaining to a condition in which two fluids are incapable of forming molecularly distributed mixtures or attaining homogeneity at that scale. The fluids separate into two phases with an interface between them. For example, oil and water are immiscible.",Adjective,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/immiscible
imbibition,"The process of absorbing a wetting phase into a porous rock. Imbibition is important in a waterdrive reservoir because it can advance or hinder water movement, affecting areal sweep. Spontaneous imbibition refers to the process of absorption with no pressure driving the phase into the rock. It is possible for the same rock to imbibe both water and oil, with water imbibing at low in situ water saturation, displacing excess oil from the surface of the rock grains, and oil imbibing at low in-situ oil saturation, displacing excess water. An imbibition test is a comparison of the imbibition potential of water and oil into a rock. The wettability of the rock is determined by which phase imbibes more.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/imbibition
infill drilling,"The addition of wells in a field that decreases average well spacing. This practice both accelerates expected recovery and increases estimated ultimate recovery in heterogeneous reservoirs by improving the continuity between injectors and producers. As well spacing is decreased, the shifting well patterns alter the formation-fluid flow paths and increase sweep to areas where greater hydrocarbon saturations exist.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/infill_drilling
impressed current anodes,Materials to provide cathodic protection. Impressed current anodes are relatively inert to corrosion and require an external power source to generate the electric current that will bring cathodic protection to the structure. Impressed current systems are used mainly when the current required for cathodic protection is large.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/impressed_current_anodes
in-situ combustion,"A method of thermal recovery in which fire is generated inside the reservoir by injecting a gas containing oxygen, such as air. A special heater in the well ignites the oil in the reservoir and starts a fire. The heat generated by burning the heavy hydrocarbons in place produces hydrocarbon cracking, vaporization of light hydrocarbons and reservoir water in addition to the deposition of heavier hydrocarbons known as coke. As the fire moves, the burning front pushes ahead a mixture of hot combustion gases, steam and hot water, which in turn reduces oil viscosity and displaces oil toward production wells. Additionally, the light hydrocarbons and the steam move ahead of the burning front, condensing into liquids, which adds the advantages of miscible displacement and hot waterflooding. In situ combustion is also known as fire flooding or fireflood.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/in-situ_combustion
improved oil recovery,"A method for recovering additional oil beyond fluid expansion, rock compressibility, gravitational drainage, pressure decline and natural waterdrive or gasdrive. This term is used in both a restricted sense and a more general sense. In its restricted sense, it is a process, such as waterflooding or gasflooding, that adds energy to a reservoir to stimulate oil production and increase recovery factor. In its more general sense, it is any activity that increases oil production and increases the recovery factor. This sense can also include, for example, enhanced oil recovery methods, infill drilling, hydraulic fracturing, and drilling horizontal and multilateral wells.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/improved_oil_recovery
iron-oxidizing bacteria,"Aerobic bacteria that convert iron from the ferrous [Fe+2] to the ferric [Fe+3] state and produce ferric hydroxide [Fe(OH)3], which is a highly insoluble by-product that will damage the formation. Iron-oxidizing bacteria also produce some corrosion, but they are considered harmful mainly because they cover sulfate-reducing bacteria colonies and protect them from attack with bactericides.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/iron-oxidizing_bacteria
in situ combustion,"A method of thermal recovery in which fire is generated inside the reservoir by injecting a gas containing oxygen, such as air. A special heater in the well ignites the oil in the reservoir and starts a fire. The heat generated by burning the heavy hydrocarbons in place produces hydrocarbon cracking, vaporization of light hydrocarbons and reservoir water in addition to the deposition of heavier hydrocarbons known as coke. As the fire moves, the burning front pushes ahead a mixture of hot combustion gases, steam and hot water, which in turn reduces oil viscosity and displaces oil toward production wells. Additionally, the light hydrocarbons and the steam move ahead of the burning front, condensing into liquids, which adds the advantages of miscible displacement and hot waterflooding. In situ combustion is also known as fire flooding or fireflood.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/in_situ_combustion
inverted five-spot,An injection pattern in which four production wells are located at the corners of a square and the injector well sits in the center.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/inverted_five-spot
interfacial tension,"A property of the interface between two immiscible phases. When the phases are both liquid, it is termed interfacial tension; when one of the phases is air, it is termed surface tension. Interfacial tension is the Gibbs free energy per unit area of interface at fixed temperature and pressure. Interfacial tension occurs because a molecule near an interface has different molecular interactions than an equivalent molecule within the bulk fluid. Surfactant molecules preferentially position themselves at the interface and thereby lower the interfacial tension.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/interfacial_tension
interwell tomography,"A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/i/interwell_tomography
nitrogen injection,"A process whereby nitrogen gas is injected into an oil reservoir to increase the oil recovery factor. Below the minimum miscibility pressure (MMP), this is an immiscible process in which recovery is increased by oil swelling, viscosity reduction and limited crude-oil vaporization. Above the MMP, nitrogen injection is a miscible vaporizing drive. Miscibility of nitrogen can be achieved only with light oils that are at high pressures; therefore, the miscible method is suitable only in deep reservoirs.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/n/nitrogen_injection
Young-Laplace equation,"A relationship describing the pressure difference across an interface between two fluids at a static, curved interface. This relationship defines the capillary pressure difference at such an interface.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/y/young-laplace_equation
organic acid,"A type of organic fluid, such as acetic or formic acid, used in oil and gas well-stimulation treatments. The use of inhibited HCl at elevated temperatures is limited to relatively short exposure times because of the risk of increased corrosion. Inhibited organic acids are much less reactive with metals than are HCl or mixtures of HCl and HF. For this reason, organic acids are commonly used successfully at high bottomhole temperatures or when long contact times between acid and pipe are needed, such as during perforating. Organic acids also are used to protect exotic alloys, such as aluminum or chrome-plated parts.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/organic_acid
organic deposit,"A type of damage in which heavy hydrocarbons precipitate when temperature or pressure is reduced. These deposits are commonly located in the tubing, gravel pack and perforations, or inside the formation. The injection of cold treating fluids promotes the formation of organic deposits. Organic deposits such as paraffins or asphaltenes are resolubilized using aromatic organic solvents such as toluene or xylene. Small amounts of alcohol help to further dissolve asphaltenes.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/organic_deposit
oil-wet,"Pertaining to the preference of a solid to be in contact with an oil phase rather than a water or gas phase. Oil-wet rocks preferentially imbibe oil. Generally, polar compounds or asphaltenes deposited from the crude oil onto mineral surfaces cause the oil-wet condition. Similar compounds in oil-base mud also can cause a previously water-wet rock to become partially or totally oil-wet.",Adjective,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/oil-wet
off-pattern well,A production or injection well that has a lateral or diagonal displacement with respect to the other wells in an injection pattern. The existence of an off-pattern well affects oil recovery and water/oil ratio.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/off-pattern_well
oil mining,"A strip-mining process involving the removal and subsequent processing of tar sand from shallow reservoirs containing heavy, viscous oil. The oil is mostly bitumen and does not flow at reservoir conditions. For strip mining to be economic, the reservoir must be shallow and have high oil saturation. Strip mining is energy intensive, both in mining the tar sand and in its subsequent processing. Large amounts of waste material, called gangue, are produced. Companies are usually required to landscape the area when mining is completed.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/oil_mining
oil swelling,"An expansion in oil volume that can occur when a solvent contacts a reservoir fluid. The swelling is due to the complete or partial dissolution of the solvent molecules into the reservoir fluid. The amount of swelling is dependent on the pressure, temperature, composition and physical properties of the solvent and the reservoir fluid. Reservoir oil swelling can result in improved oil recovery by mobilizing residual oil trapped in inaccessible pore spaces.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/oil_swelling
oil bank,The portion of a reservoir where the oil saturation is increased because of the application of an improved oil recovery method.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/o/oil_bank
pitting,A type of corrosion in which there is loss of metal in localized areas. The corrosion rate in the pits is many times greater than the corrosion rate on the entire surface. The resultant pits can be large and shallow or narrow and deep. Pitting is a more dangerous problem than general corrosion because the pitted areas can be easily penetrated.,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/pitting
paraffin control,A set of techniques used to prevent or considerably reduce paraffin deposition. Paraffin control might involve the following options:,Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/paraffin_control
paraffin inhibitor,"A chemical injected into the wellbore to prevent or minimize paraffin deposition. The effectiveness of paraffin inhibitors is strongly dependent on crude oil composition. Paraffin inhibitors must be introduced into the oil before the oil cools to its cloud point. In additional, asphaltene composition should be determined before treatment because it can reduce the effectiveness of the paraffin inhibitor. In some cases, the use of a paraffin inhibitor can actually increase the rate of paraffin deposition because the stability of colloidal asphaltenes is disturbed.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/paraffin_inhibitor
partitioning,"The degree of solubilization of a solute into each of multiple immiscible phases at equilibrium. For example, a water-soluble surfactant injected as part of an enhanced oil recovery flood will partially solubilize, or partition, in the oil phase. The degree of partitioning will influence the efficiency of the enhanced oil recovery agent.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/partitioning
pendant-drop tensiometer,"A standard laboratory instrument used to measure interfacial tension. The method is particularly applicable to relatively high interfacial tensions, but with care can measure down to approximately 1 mN/m. A drop of the denser liquid is poised at the end of a square-ended syringe needle. The drop is of sufficient size that its shape is deformed by gravity, but not so large that it detaches from the syringe. Its shape is determined by the balance of interfacial tension and gravity. The interfacial tension can be obtained from the drop shape and the densities of the two liquids. The method works equally well for a drop of the less-dense liquid by inverting the syringe. This inverted configuration can be useful if the less-dense liquid is opaque.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/pendant-drop_tensiometer
primary production,"Also known as primary recovery, the first stage of hydrocarbon production, in which natural reservoir energy, such as gasdrive, waterdrive or gravity drainage, displaces hydrocarbons from the reservoir, into the wellbore and up to surface. Initially, the reservoir pressure is considerably higher than the bottomhole pressure inside the wellbore. This high natural differential pressure drives hydrocarbons toward the well and up to surface. However, as the reservoir pressure declines because of production, so does the differential pressure. To reduce the bottomhole pressure or increase the differential pressure to increase hydrocarbon production, it is necessary to implement an artificial lift system, such as a rod pump, an electrical submersible pump or a gas-lift installation. Production using artificial lift is considered primary recovery. The primary recovery stage reaches its limit either when the reservoir pressure is so low that the production rates are not economical, or when the proportions of gas or water in the production stream are too high. During primary recovery, only a small percentage of the initial hydrocarbons in place are produced, typically around 10% for oil reservoirs.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/primary_production
primary recovery,"The first stage of hydrocarbon production, in which natural reservoir energy, such as gasdrive, waterdrive or gravity drainage, displaces hydrocarbons from the reservoir, into the wellbore and up to surface. Initially, the reservoir pressure is considerably higher than the bottomhole pressure inside the wellbore. This high natural differential pressure drives hydrocarbons toward the well and up to surface. However, as the reservoir pressure declines because of production, so does the differential pressure. To reduce the bottomhole pressure or increase the differential pressure to increase hydrocarbon production, it is necessary to implement an artificial lift system, such as a rod pump, an electrical submersible pump or a gas-lift installation. Production using artificial lift is considered primary recovery. The primary recovery stage reaches its limit either when the reservoir pressure is so low that the production rates are not economical, or when the proportions of gas or water in the production stream are too high. During primary recovery, only a small percentage of the initial hydrocarbons in place are produced, typically around 10% for oil reservoirs. Primary recovery is also called primary production.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/primary_recovery
PVT,"An abbreviation for pressure, volume, temperature. The term is used in fluid properties evaluations.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/pvt
polymer flooding,"An enhanced oil recovery technique using water viscosified with soluble polymers. Viscosity is increased until the mobility of the injectant is less than that of the oil phase in place, so the mobility ratio is less than unity. This condition maximizes oil-recovery sweep efficiency, creating a smooth flood front without viscous fingering. Polymer flooding is also applied to heterogeneous reservoirs; the viscous injectant flows along high-permeability layers, decreasing the flow rates within them and enhancing sweep of zones with lower permeabilities. The two polymers that are used most frequently in polymer flooding are partially hydrolyzed polyacrylamide and xanthan.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/polymer_flooding
polysaccharide,"A carbohydrate composed of many monosaccharides. Polysaccharides increase the viscosity of the water slug that precedes the final water injection. However, they are not frequently used in chemical flooding operations because they generate numerous by-products that can potentially plug filters or well sandfaces, especially when they contact polyvalent cations or bacteria. Polysaccharides are also called biopolymers.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/polysaccharide
polyacrylamide,"A polymer with a high molecular weight. The basic repeating unit or monomer of polyacrylamide is a combination of carbon, hydrogen, oxygen and nitrogen. Polyacrylamides increase the viscosity of the water slug that precedes the final water injection. Polyacrylamides are frequently used as mobility-control buffers in micellar-polymer flooding operations.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/polyacrylamide
pressure-composition diagram,"A graphical representation indicating phase behavior for variation of saturation pressure and injection gas concentration at a given temperature. The diagram indicates conditions for single-phase and two-phase behavior and, within the two-phase region, lines of constant volume fraction, termed quality lines. The diagram is constructed using swelling test saturation pressures and liquid volumes.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/pressure-composition_diagram
preflush,"A fluid stage, normally hydrochloric acid [HCl], pumped ahead of the main treating fluid (mixture of hydrofluoric [HF] and hydrochloric [HCl] or organic acids) in a sandstone matrix-stimulation treatment. One of the purposes of a preflush is to displace formation brines that contain K, Na, Ca ions away from the wellbore, decreasing the possibility of crystallizing alkali-fluosilicates that could plug the pores. The other purpose of a preflush is to dissolve calcareous materials to minimize calcium fluoride [CaF2] precipitation, and to dissolve iron scale or rust to avoid the precipitation of the gelatinous, highly insoluble ferric hydroxide [Fe(OH)3]. Multiple preflush stages using brines such as ammonium chloride [NH4Cl] or solvents are used when multiple damage types are present. A preflush is sometimes called a spearhead.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/p/preflush
precipitate,"To form an insoluble material in a fluid. Precipitation can occur by a chemical reaction of two or more ions in solution or by changing the temperature of a saturated solution. There are many examples of this important phenomenon in drilling fluids. Precipitation occurs in the reaction between calcium cations and carbonate anions to form insoluble calcium carbonate: Ca+2 + CO3-2 --> CaCO3. When a saturated clear brine first crystallizes, the solid is a precipitate, and is often caused by changing temperature.",Verb,Drilling Fluids,https://glossary.slb.com/en/terms/p/precipitate
ultralow interfacial tension,"Values of interfacial tension (IFT) less than about 10–2 mN/m. Mixed surfactant systems, as used in enhanced oil recovery, adsorb at the oil/water interface and can be designed to generate an interface that is flexible and that has an ultralow IFT. Ultralow IFT implies",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/u/ultralow_interfacial_tension
vapor extraction (vapex),"A non-thermal heavy oil production method. Similar in concept to SAGD, in vapor extraction a solvent vapor is used to reduce viscosity of the heavy oil. The injected solvent vapor expands and dilutes the heavy oil by contact. The diluted heavy oil will drain by gravity to the lower horizontal well, to be produced.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/v/vapor_extraction
vaporizing drive,"A gasflood process in which a lean gas, for example methane, nitrogen or carbon dioxide, is injected into a reservoir to achieve multiple-contact miscibility. Upon contact with the oil, light and intermediate molecular-weight hydrocarbons transfer from the oil into the gas phase, thus vaporizing into the gas. Formation of miscibility may require several contacts between gas containing vaporized components and fresh reservoir oil. If the injected gas becomes sufficiently enriched with these components that miscibility results with the oil, then the lean gas and oil have multiple-contact miscibility. A forward multiple-contact test is a laboratory evaluation of a vaporizing drive process. In the field, both forward- and backward-contact processes can occur during a given gasflood.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/v/vaporizing_drive
vertical displacement efficiency,"In a displacement process, the ratio of the cumulative height of the vertical sections of the pay zone that are contacted by injection fluid to the total vertical pay zone height. Vertical displacement efficiency (EI) strongly depends on parameters such as mobility ratio and total volume of fluid injected. Nonuniform permeability may cause an irregular front that affects the vertical displacement efficiency because the injected fluid flows faster in high-permeability zones than in low-permeability zones.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/v/vertical_displacement_efficiency
viscous oil,"Crude oil with high viscosity (typically above 10 cP), and high specific gravity. The API classifies heavy oil as crudes with a gravity below 22.3° API. In addition to high viscosity and high specific gravity, heavy oils typically have low hydrogen-to-carbon ratios; high asphaltene, sulfur, nitrogen, and heavy-metal content; and higher acid numbers.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/v/viscous_oil
viscous fingering,"A condition whereby the interface of two fluids, such as oil and water, bypasses sections of reservoir as it moves along, creating an uneven, or fingered, profile. Fingering is a relatively common condition in reservoirs with water-injection wells. The result of fingering is an inefficient sweeping action that can bypass significant volumes of recoverable oil and, in severe cases, an early breakthrough of water into adjacent production wellbores.",Noun,Enhanced Oil Recovery,https://glossary.slb.com/en/terms/v/viscous_fingering
