Term,Definition,Grammatical Label,Topic,URL
borehole gravity,"Pertaining to the detection of the Earth's gravitational field within a wellbore. Subtle vertical variations of the Earth's gravity field may be detected over the length of a borehole. These depend on the variations in the formation density not only above and below the sensor, but also laterally away from the borehole. Thus, borehole gravity measurements may be used to detect the following phenomena:",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/b/borehole_gravity
borehole compensation,"An upgoing and downgoing arrangement of transducers in a logging tool, largely to offset spurious changes in reading caused by variations in borehole size or sonde tilt. The technique is used for measurements that rely on the propagation of a wave, such as sonic, propagation resistivity, and electromagnetic propagation measurement. Propagation logs rely on measuring the difference in properties of a wave at two receivers. The borehole influences this difference if the tool is tilted or if there is a cave opposite one of the receivers. The effect can be compensated for by using two transmitters that radiate sequentially in opposite directions. In ideal conditions, the effect of a tilt or a cave is exactly opposite for the two transmitters, so that an average gives the correct result. Borehole compensation is different from borehole correction.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/b/borehole_compensation
borehole gravity meter,"A logging instrument capable of making relative gravity measurements at stations along the borehole with a sensitivity and repeatability in the microGal range (about 1 part in 10–9 of the Earth's gravity field) The only commercial measurement device capable of this precision is the LaCoste & Romberg borehole gravimeter, although several research projects have been proposed to replace this classic technology.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/b/borehole_gravity_meter
carbonate gamma ray,"A gamma ray log from which the uranium contribution has been subtracted. In some rocks, and in particular in carbonate rocks, the contribution from uranium can be large and erratic and can cause the carbonate to be mistaken for a shale. The carbonate gamma ray is then a better indicator of shaliness.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/carbonate_gamma_ray
cement bond log,"A representation of the integrity of the cement job, especially whether the cement is adhering solidly to the outside of the casing. The log is typically obtained from one of a variety of sonic-type tools. The newer versions, called cement evaluation logs, along with their processing software, can give detailed, 360° representations of the integrity of the cement job, whereas older versions may display a single line representing the integrated integrity around the casing.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cement_bond_log
cartridge,"The section of a wireline logging tool that contains the telemetry, the electronics and power supplies for the measurement, as distinct from the sonde that contains the measurement sensors. Strictly speaking, the term refers to the package of electronic hardware inside a steel housing but it is also used to refer to the complete assembly including housing.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/cartridge
capillary pressure curve,"The relationship describing the capillary pressure required to obtain a given nonwetting phase saturation in a rock. Rocks have a distribution of pore throat sizes, so as more pressure is applied to the nonwetting phase, increasingly smaller pore openings are invaded. The capillary pressure curve is important for understanding saturation distribution in the reservoir and affects imbibition and multiphase fluid flow through the rock.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/capillary_pressure_curve
cake,"The residue deposited on a permeable medium when a slurry, such as a drilling fluid, is forced against the medium under a pressure. Filtrate is the liquid that passes through the medium, leaving the cake on the medium. Drilling muds are tested to determine filtration rate and filtercake properties. Cake properties such as cake thickness, toughness, slickness and permeability are important because the cake that forms on permeable zones in the wellbore can cause stuck pipe and other drilling problems. Reduced oil and gas production can result from reservoir damage when a poor filtercake allows deep filtrate invasion. A certain degree of cake buildup is desirable to isolate formations from drilling fluids. In openhole completions in high-angle or horizontal holes, the formation of an external filtercake is preferable to a cake that forms partly inside the formation. The latter has a higher potential for formation damage.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/cake
calibration,A method of adjusting a dataset against a control that has properties to which the dataset should conform.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/calibration
correlate,"To seek a comparison or equivalence. Scientists attempt to compare or match up well log signatures, chemical signatures, seismic signatures, fossils and rock samples across wide areas to determine the equivalence, extent, thickness, quality, relative age or other properties of stratigraphic units and rock bodies.",vt.,Geology,https://glossary.slb.com/en/terms/c/correlate
clay-bound water,"Water within the clay lattice or near the surface within the electrical double layer. This water does not move when fluid is flowed through the rock. In the normal definition used by a log analyst, clay-bound water is not part of the effective porosity and is the difference between total porosity and effective porosity. Clay-bound water is understood to include the interlayer water, although the contribution of the latter to the electrical properties of the clay may be different from the water in the electrical double layer. In the dual-water and the Hill-Shirley-Klein models, the volume of clay-bound water is related to the cation-exchange capacity per unit volume, Qv, by expressions that depend on the salinity and temperature of the electrolyte in which the clay is immersed. Direct measurement of the clay-bound water volume in the laboratory is difficult.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/clay-bound_water
carbon density,The density of carbon in oil. This density affects the interpretation of the carbon-oxygen log. The term may also be used for the density of carbon in other materials.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/carbon_density
cation exchange capacity,"The quantity of positively charged ions (cations) that a clay mineral or similar material can accommodate on its negatively charged surface, expressed as milli-ion equivalent per 100 g, or more commonly as milliequivalent (meq) per 100 g. Clays are aluminosilicates in which some of the aluminum and silicon ions have been replaced by elements with different valence, or charge. For example, aluminum (Al+++) may be replaced by iron (Fe++) or magnesium (Mg++), leading to a net negative charge. This charge attracts cations when the clay is immersed in an electrolyte such as salty water and causes an electrical double layer. The cation-exchange capacity (CEC) is often expressed in terms of its contribution per unit pore volume, Qv. In formation evaluation, it is the contribution of cation-exchange sites to the formation electrical properties that is important. Various techniques are used to measure CEC in the laboratory, such as wet chemistry, multiple salinity, and membrane potential. Wet chemistry methods, such as conductometric titration, usually involve destruction or alteration of the rock. Although quicker and simpler to perform, they are less representative of electrical properties in situ. The multiple salinity and membrane potential methods are more direct measurements of the effect of CEC on formation resistivity and spontaneous potential.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/cation_exchange_capacity
camera,"The device used in early logging to record logging measurements on photographic film. The camera consisted of a light shining on galvanometers, which reflected the light to produce a trace on one or more films. The galvanometers deflected according to the log measurement to give the log reading. The films were turned by the depth wheel, which gave the depth axis of the log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/camera
cave effect,"The effect of a sharp change in the borehole diameter, such as that caused by a cave or rugose hole, on an induction log. In smooth boreholes of constant diameter, the effect of the borehole is well understood and can be corrected for. However, a sharp increase in diameter over a small depth interval can induce signals on one coil in the array and not in others. This signal is not handled by the normal borehole correction and may result in a spike on the log. The spike usually is significant only when the resistivity is high and the contrast between formation and borehole resistivity is very large. The spike also depends on the design of the array or the processing.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/cave_effect
correlation log,"A log run for the purpose of correlating between wells. The most common logs used for this purpose are the gamma ray, the resistivity and the acoustic log; the most common depth scales are 1/500 and 1/1000, or 2 in/100 ft [5 cm/30 m] and 1 in/100 ft [2.5 cm/30 m].",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/correlation_log
corkscrew hole,"The result of certain drilling conditions that cause the borehole to take the shape of a corkscrew. Most logging tools are much longer than the wavelength of the corkscrew, and therefore see it as a change in standoff or a change in hole size. For this reason, the corkscrew is often observed as a wave on the caliper log. A corkscrew hole affects measurements sensitive to standoff, such as induction and neutron porosity, and may affect pad tools, if they cannot follow the changes.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/corkscrew_hole
cementation exponent,"The exponent of porosity, m, in the relation of formation factor, F, to porosity, phi. In the Archie equation, F = 1/ phim, H. Guyod termed m the cementation exponent because m was observed to be higher in cemented rock. The more general term is porosity exponent.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/cementation_exponent
CPMG,"In a nuclear magnetic resonance (NMR) measurement, referring to the cycle of radio frequency pulses designed by Carr, Purcell, Meiboom and Gill to produce pulse echoes and counteract dephasing due to magnetic field inhomogeneities. In the CPMG sequence, an initial radio frequency pulse is applied long enough to tip the protons into a plane perpendicular to the static magnetic field (the 90o pulse). Initially the protons precess in unison, producing a large signal in the antenna, but then quickly dephase due to the inhomogeneities. Another pulse is applied, long enough to reverse their direction of precession (the 180o pulse), and causing them to come back in phase again after a short time. Being in phase, they produce another strong signal called an echo. They quickly dephase again but can be rephased by another 180o pulse. Rephasing is repeated many times, while measuring the magnitude of each echo. This magnitude decreases with time due to molecular relaxation mechanisms surface, bulk and diffusion. One measurement typically may comprise many hundreds of echoes, while the time between each echo (the echo spacing) is of the order of 1 ms or less.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/c/cpmg
corrected gamma ray,"A gamma ray log from which the uranium contribution has been subtracted. In some rocks, and in particular in carbonate rocks, the contribution from uranium can be large and erratic, and can cause the carbonate to be mistaken for a shale. The carbonate gamma ray is then a better indicator of shaliness.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/corrected_gamma_ray
core analysis,"Laboratory study of a sample of a geologic formation, usually reservoir rock, taken during or after drilling a well. Economic and efficient oil and gas production is highly dependent on understanding key properties of reservoir rock, such as porosity, permeability, and wettability. Geoscientists have developed a variety of approaches, including log and core analysis techniques, to measure these properties. Core analysis is especially important in shale reservoirs because of the vertical and lateral heterogeneity of the rocks. Core analysis can include evaluation of rock properties and anisotropy; organic matter content, maturity, and type; fluid content; fluid sensitivity; and geomechanical properties. This information can be used to calibrate log and seismic measurements and to help in well and completion design, well placement, and other aspects of reservoir production.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/core_analysis
core gamma log,"A log obtained in the laboratory by moving the core past a gamma ray detector. The log can be of the total gamma ray in API units, or of the spectral response in weight concentrations of thorium, uranium and potassium. The main purpose is to correlate the depth of each section of core with the depth of a log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/core_gamma_log
core plug,"A plug, or sample, taken from a conventional core for analysis. Core plugs are typically 1 in. to 1 1/2 in. [2.5 to 3.8 cm] in diameter and 1 in. to 2 in. [5 cm] long. Core plugs are ordinarily cut perpendicular to the axis of the core or parallel to the axis, called horizontal and vertical plugs, respectively, when cut from a vertical wellbore. The terms horizontal and vertical are often applied for cores cut from a deviated or horizontal wellbore, even though they are not strictly correct unless core orientation is measured and plugs are cut to the true in-situ orientation.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/core_plug
chemical neutron source,An encapsulated radioactive material that emits neutrons for use in neutron porosity measurements. The most common source relies on alpha-beryllium reactions in a 241Am-Be mixture. Beryllium releases a neutron of approximately 4 MeV when struck by an alpha particle. The americium is the source of alpha particles. 253Californium fission is an intense source of 2.3 MeV neutrons but is used only in special applications due to its short half-life of 2.65 years and special licensing requirements.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/chemical_neutron_source
centralizer,"A device fitted with a hinged collar and bowsprings to keep the casing or liner in the center of the wellbore to help ensure efficient placement of a cement sheath around the casing string. If casing strings are cemented off-center, there is a high risk that a channel of drilling fluid or contaminated cement will be left where the casing contacts the formation, creating an imperfect seal.",Noun,Well Completions,https://glossary.slb.com/en/terms/c/centralizer
centrifuge,"An item of solids-removal equipment that removes fine and ultrafine solids. It consists of a conical drum that rotates at 2,000 to 4,000 rpm. Drilling fluid is fed into one end and the separated solids are moved up the bowl by a rotating scroll to exit at the other end. Centrifuges generally have limited processing capacity (50 to 250 galUS/min) but are useful for processing weighted drilling fluids and can remove finer solids than can a hydrocyclone or shaker screens. They can also be used for water clarification or for processing oily cuttings.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/centrifuge
channeling,"The condition in which cement flows in a channel only on some sides of the casing or borehole annulus, and thus does not provide adequate hydraulic isolation in all radial azimuths. The channel frequently manifests itself as an intermediate amplitude signal on a cement bond log. Pulse-echo tools are able to detect a channel because they measure the cement bond at different azimuths.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/channeling
core,"To deepen the wellbore by way of collecting a cylindrical sample of rock. A core bit is used to accomplish this, in conjunction with a core barrel and core catcher. The bit is usually a drag bit fitted with either PDC or natural diamond cutting structures, but the core bit is unusual in that it has a hole in its center. This allows the bit to drill around a central cylinder of rock, which is taken in through the bit and into the core barrel. The core barrel itself may be thought of as a special storage chamber for holding the rock core. The core catcher serves to grip the bottom of the core and, as tension is applied to the drillstring, the rock under the core breaks away from the undrilled formation below it. The core catcher also retains the core so that it does not fall out the bottom of the drillstring, which is open in the middle at that point.",Verb,Drilling,https://glossary.slb.com/en/terms/c/core
core image,"An image of the external or internal features of a core. External images are photographs taken under natural or ultraviolet light; natural light highlights lithology and sedimentary structures, while ultraviolet light causes hydrocarbon zones to fluoresce. Internal images are obtained using X-rays or nuclear magnetic resonance (NMR). X-ray techniques measure the attenuation of X-rays passing through the core. The attenuation depends mainly on the density. Hence the image reflects density and lithology changes, internal bedding planes, fractures and nodules. These techniques include, in increasing resolution, fluoroscopy, X-radiography and computed tomography. Most NMR images measure the quantity and relaxation time of hydrogen, and therefore give information on fluid distribution. Some NMR techniques examine carbon, sodium and phosphorous.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/core_image
curve,"The presentation on hard copy of log data from a single measurement versus depth. The term is also used to refer to the log data themselves, as a synonym for a single log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/curve
crossplot porosity,"The porosity obtained by plotting two porosity logs against each other, normally density and neutron porosity. The computation assumes a particular fluid, usually fresh water, and particular response equations. The result is largely independent of lithology and is often a more reliable estimate of porosity than a single porosity log. It is often displayed as a quicklook log.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/crossplot_porosity
crosswell tomography,"A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/crosswell_tomography
cross dipole,"Describing a waveform or a log that has been recorded by a set of dipole receivers oriented orthogonally (or 90° out of line) with a dipole transmitter. In sonic logging, cross-dipole flexural modes are used to determine shear anisotropy together with in-line flexural modes. The data are processed using the Alford rotation.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/c/cross_dipole
crosswell reflection tomography,A crosswell seismic technique that incorporates reflection traveltimes and direct traveltimes into a tomographic inversion algorithm to produce images of seismic velocity between wells.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/crosswell_reflection_tomography
crosswell electromagnetic tomography,"A technique for measuring formation resistivity between two or more wells. This technique measures the signal between an electromagnetic induction transmitter in one well, and a receiver array located in another well. The transmitting antenna broadcasts a continuous sinusoidal signal at programmable frequencies. Tomographic processing creates a map of resistivity of the area between the wells. Measurements acquired by this technique have a greater depth of investigation than conventional logging tools and are sensitive to fluid content. Crosswell electromagnetic induction surveys fill an intermediate role between high-resolution well logs and lower-resolution surface measurements. Asset managers utilize crosswell electromagnetic surveys for a variety of applications, such as monitoring sweep efficiency, identifying bypassed pay, planning infill drilling locations and improving the effectiveness of reservoir simulations.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/crosswell_electromagnetic_tomography
crosswell seismic tomography,"A survey technique that measures the seismic signal transmitted from a source, located in one well, to a receiver array in a neighboring well. The resulting data are processed to create a reflection image or to map the acoustic velocity or other properties (velocities of P- and S-waves, for example) of the area between wells. Placement of the source and receiver array in adjacent wells not only enables the formation between wells to be surveyed, it also avoids seismic signal propagation through attenuative near-surface formations. Another advantage is that it places the source and receiver near the reservoir zone of interest, thereby obtaining better resolution than is possible with conventional surface seismic surveys. This technique is often used for high-resolution reservoir characterization when surface seismic or vertical seismic profile (VSP) data lack resolution, or for time-lapse monitoring of fluid movements in the reservoir.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/crosswell_seismic_tomography
cross section,"A diagram of a vertical section through a volume, as opposed to the surface, ""bird's eye,"" or plan view of a map. Cross sections are useful for displaying the types and orientations of subsurface structures and formations.",Noun,Geology,https://glossary.slb.com/en/terms/c/cross_section
coding,"The characteristics of the trace used to display a log. The most common codings are solid, long-dashed, short-dashed and dotted. The trace can also have a different line weight or thickness, from light to heavy.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/coding
conductive invasion,"A situation in which the resistivity of the flushed zone is less than the resistivity of the undisturbed zone. Such a setting generally favors the use of electrode resistivity devices (laterologs, ring resistivity), which respond to resistivity, rather than induction and propagation resistivity devices, which respond to conductivity.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/conductive_invasion
conductive rock matrix model,"A model, or set of equations, for the resistivity response of formations with conductive minerals, such as shaly sands. The model is used to analyze core data and to calculate water saturation from resistivity and other logs. The conductive rock matrix model (CRMM) was proposed by W. Givens. The model treats the rock as two components in parallel: a conductive pore network with fluid that is free to move, and the remainder of the rock, which may have conductive minerals or immobile but conductive water. The model is not concerned with the origin of this conductivity, but gives it a resistivity, Rm. The two components are in parallel as follows: 1 / Rt = 1 / Rp + 1 / Rm where Rp is the resistance of the free-fluid pore network and can be expressed in terms of the porosity and formation water resistivity by the Archie equation. The model was developed from core data, and can explain the observed variations of the porosity exponent with porosity and the saturation exponent with water saturation in shaly sands. For log analysis Rm needs to be related to parameters that can be measured by logs.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/conductive_rock_matrix_model
conductivity,"The ability of a material to conduct electricity. It is the inverse of resistivity and is measured in siemens per meter (S/m) or mho/m. The conductivity is a property of the material, whereas the conductance also depends on the volume measured. The two are related by a system constant, which in simple cases is the length between the measurement electrodes divided by the area. In the most general case, the conductivity is the current density divided by the electric field and depends on the frequency of the applied signal.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/conductivity
conductometric titration,"A technique for estimating the cation-exchange capacity of a sample by measuring the conductivity of the sample during titration. The technique includes crushing a core sample and mixing it for some time in a solution like barium acetate, during which all the cation-exchange sites are replaced by barium (Ba++) ions. The solution is then titrated with another solution, such as MgSO4, while observing the change in conductivity as the magnesium (Mg++) ions replace the Ba++ ions. For several reasons, but mainly because the sample must be crushed, the measured cation-exchange capacity may differ from that which affects the in situ electrical properties of the rock.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/conductometric_titration
compensated neutron log,"A neutron porosity log in which the effects of the borehole environment are minimized by using two detectors. In the most common technique, the two source-detector spacings are chosen so that the ratio of the two count rates is relatively independent of the borehole environment. This ratio is then calibrated in terms of porosity in a known formation and borehole environment typically with the tool placed against the side of an 8-in. [20-cm] borehole in a limestone block, both filled with fresh water at surface temperature and pressure. The response is also determined at different porosities and in sandstones, dolomites and other borehole environments. Correction factors are developed to convert the measured log to the standard conditions. The source and detectors are not azimuthally focused. Wireline tools are run eccentralized against the borehole wall. Since the neutrons emitted into the mud are strongly attenuated, the resulting log is effectively focused into the formation. Measurements-while-drilling tools will normally be unfocused since they are centralized unless the borehole is overgauge. The vertical resolution is about 2 ft [0.6 m], but can be improved by alpha processing.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/compensated_neutron_log
compatible scales,"Scales for different logs that are chosen so that the logs will overlay in certain conditions. For example, a sandstone-compatible scale may have the neutron log scaled from 0.45 to -0.15 vol/vol and the density from 1.9 to 2.9 g/cm3. Then, in a pure quartz sandstone filled with fresh water, the two logs will overlay as the porosity varies.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/compatible_scales
composite log,"A single log created by splicing together two logs of the same type run at different times in the well; or by splicing two different types of log run at the same time. For example, it is common practice to splice all the basic logs run over different depth intervals in a well to obtain a single composite record.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/composite_log
cable,"A bundle of electrical wires that connects geophones, or the entire carrier system for marine hydrophones, which includes the hydrophones, the electrical wires, the stress member, spacers, the outer skin of the cable, and the streamer filler, which is typically kerosene or a buoyant plastic. The cable relays data to the seismic recording truck or seismic vessel.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/cable
compressibility,The ratio of the percent change in volume to the change in pressure applied to a fluid or rock.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/compressibility
computed tomography,A technique for imaging a core by scanning it with a highly focused source of X-rays and recording the attenuated X-rays on the other side. The source and detector are rotated and moved along the core. The measurements are combined mathematically to give a full core image.,Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/computed_tomography
Compton scattering,"A gamma ray interaction in which the gamma ray collides with an electron, transferring part of its energy to the electron, while itself being scattered at a reduced energy. Compton scattering occurs with high probability at intermediate gamma ray energies, between 75 keV and 10 MeV in sedimentary formations. When a beam of gamma rays traverses a material, the total reduction due to Compton scattering depends on the electron density of the material the higher the density, the larger the reduction. This is the basis for the density log. Compton scattering is also an important mechanism in gamma ray detectors.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/compton_scattering
compensated density log,"A density log that has been corrected for the effect of mud and mudcake by using two or more detectors at different spacings from the source. The shorter the spacing, the shallower the depth of investigation and the larger the effect of the mudcake. Thus, a short spaced detector, which is very sensitive to the mudcake, can be used to correct a long-spaced detector, which is only slightly sensitive to it. In a typical two-detector compensation scheme, the density measured by the longest spacing detector is corrected by an amount, delta rho, which is a function of the difference between long- and short-spacing densities. The correction is found to depend on the difference between formation and mudcake density multiplied by mudcake thickness. Although there are three unknowns, simple functions are reliable for moderate corrections. Experimental results are often presented in the form of a spine and ribs plot. There are other schemes using, for example, more detectors. Dual detector density logs were introduced in the mid 1960s.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/compensated_density_log
dielectric constant,"The degree to which a medium resists the flow of electric charge, defined as the ratio of the electric displacement to the electric field strength. It is more common to use the relative dielectric constant.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_constant
depth wheel,"A calibrated wheel used to drive the depth recording system in wireline logging. The wheel is pressed against the logging cable as the cable is spooled onto the drum and therefore turns as the cable is run in and out of the borehole. After zeroing the depth on surface, the depth wheel provides the depth input to the recording system. Small errors in calibration and slippage can cause the wheel to introduce systematic errors in the depth recorded. For this reason, the depth is checked and corrected using depth marks. The depth wheel is also referred to as a depth encoder. Modern encoders have two wheels so that slippage can be detected by differences between the two measurements.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_wheel
diffusion,The movement of ions or molecules from regions of high concentration to low concentration within a solution.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/diffusion
diffusion relaxation,"In a nuclear magnetic resonance (NMR) measurement, the loss of coherent energy by hydrogen atoms as they move within the pore space. Hydrogen atoms that move significantly within the pores during a NMR measurement will encounter different magnetic fields and hence will precess at different rates, or dephase. Dephasing contributes only to T2 and is most significant in gas or light oils. The magnitude depends on the field gradient, the echo spacing and the diffusion coefficient of the fluid. Diffusion relaxation can be induced in water by using long echo spacings. This is the basis of the enhanced diffusion technique.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/diffusion_relaxation
dielectric permittivity,"The degree to which a medium resists the flow of electric charge, defined as the ratio of the electric displacement to the electric field strength. It is more common to use the relative dielectric permittivity.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_permittivity
dip correction,"An algorithm for correcting the effects of dip or borehole deviation on the response of a logging measurement. These effects are significant for deep-reading logs such as induction and electrode devices. The standard processing used to produce these logs assumes a vertical well with horizontal formation layers. In the presence of a relative dip between the borehole and formation layers, the logs may read incorrectly. For older logs such as the dual induction, a set of inverse filters can be designed to correct for dip effect up to about 60. For modern array logs, iterative forward modeling with a one-dimensional layered earth model can correct up to about 85.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/dip_correction
dielectric propagation log,"A log of the high-frequency (on the order of 25 MHz) dielectric properties of the formation. The log usually includes two curves the relative dielectric permittivity, symbolized by epsilon which is unitless, and the resistivity in ohm-m. At the frequency used, water molecules have a strong effect on the dielectric properties, so that both relative dielectric permittivity and conductivity increase with the volume of water present. Relative dielectric permittivity can be used to distinguish hydrocarbons from water of any salinity. However, the effect of salinity is more important than the salinity effect with the high-frequency electromagnetic propagation log, and the interpretation is more complex. The advantage of the dielectric propagation log is that the lower frequency permits a larger depth of investigation and therefore an analysis of the undisturbed zone.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/dielectric_propagation_log
differential spectrum,"A technique in nuclear magnetic resonance (NMR) logging that is based on the difference between the T2 distributions, or spectra, acquired at different polarization times. The technique often is used to detect gas or light oil. These fluids have long T1 that exceed 1 second. A measurement made with a long polarization time will polarize much of these fluids and give significant signal at the appropriate T2. A measurement made with a short polarization time will polarize little of these fluids and will give a much smaller signal. Other fluids, with shorter T1, will be polarized in both cases, so that a difference in signal at the appropriate T2 identifies gas or light oil.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/differential_spectrum
deep induction,"A particular type of induction log that was designed to read deep into the formation while maintaining reasonable vertical resolution. The deep induction log (ID) is based on the measurement of a 6FF40 array and was combined with a medium induction array to form the dual induction tool. Versions built after 1968 had a small extra transmitter coil to reduce the borehole effect on the medium induction while changing the deep response very little. The midpoint of the ID integrated radial geometrical factor is at 62 in [157 cm] radius for high resistivities, reducing to 45 in [114 cm] at 1 ohm-m. ID receives very little signal from within 20 in [50 cm] of the tool. The vertical resolution is about 8 ft [2.4 m] but varies with local conditions.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/deep_induction
depth-derived,"Referring to a borehole-compensation scheme for sonic logs that combines measurements taken when the logging tool is at two different depths in the borehole. In normal borehole-compensation schemes, the effects of caves and sonde tilt are minimized by combining measurements from a second transmitter (T2) above a pair of receivers with those from the first transmitter (T1) below the receivers. This arrangement makes the logging tool unacceptably long for the long-spacing sonic log. In the depth-derived system, T2 is located below T1, at a distance equal to the receiver spacing. T1 is fired and the transit time between the receivers at depth z (TT1z) is recorded as usual. Then when T1 and T2 are at depth z, both are fired sequentially and the difference in time for their signals to reach one of the receivers is recorded (TT2z). The average of TT1z and TT2z is borehole-compensated since the acoustic signals traveled in opposite directions for the two measurements.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/d/depth-derived
deconvolution,"A step in seismic signal processing to recover high frequencies, attenuate multiples, equalize amplitudes, produce a zero-phase wavelet or for other purposes that generally affect the waveshape. Deconvolution, or inverse filtering, can improve seismic data that were adversely affected by filtering, or convolution that occurs naturally as seismic energy is filtered by the Earth. Deconvolution can also be performed on other types of data, such as gravity, magnetic or well log data.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/deconvolution
data rate,"The rate at which measurements are transmitted between logging tool and surface. In measurement while drilling (MWD), if the data rate is low in comparison with the drilling or tripping speed, the sampling interval or the amount of data transmitted must be reduced or else information will be lost. In wireline logging, the data rate can limit the logging speed or the number of tools in the tool string.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/data_rate
Dean-Stark extraction,"A method for the measurement of fluid saturations in a core sample by distillation extraction. The water in the sample is vaporized by boiling solvent, then condensed and collected in a calibrated trap. This gives the volume of water in the sample. The solvent is also condensed, then flows back over the sample and extracts the oil. Extraction continues for a minimum of two days until the extracted solvent is clean or the sample shows no more fluorescence. The weight of the sample is measured before and after extraction. Then the volume of oil is calculated from the loss in weight of the sample minus the weight of the water removed from it. Saturations are calculated from the volumes.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/d/dean-stark_extraction
depth matched,"Pertaining to two or more logging curves that have been aligned in depth. Logs recorded on different runs will not be exactly aligned at all depths because of the difficulty of perfect depth control. If the two logs are offset by the same amount throughout the log, then only a simple depth shift is required. If the offset varies, then the logs need to be depth matched. Depth matching is simplest if both runs contain the same type of log, such as a gamma ray. The two gamma rays can then be aligned, either manually or with software, and the other logs shifted by the same amount. Otherwise the alignment is based on two logs that respond in a similar fashion, such as a neutron porosity and a shallow laterolog. Depth matching also may be needed for logs recorded on the same run. Although there is a fixed distance between the measure points and the depth reference, the apparent distance will vary if the tool moves unevenly up the hole, due to stick and slip or yo-yo effects. Depth matching is then necessary.",Adjective,Formation Evaluation,https://glossary.slb.com/en/terms/d/depth_matched
