Term,Definition,Grammatical Label,Topic,URL
CMP,"In multichannel seismic acquisition, the point on the surface halfway between the source and receiver that is shared by numerous source-receiver pairs. Such redundancy among source-receiver pairs enhances the quality of seismic data when the data are stacked. The common midpoint is vertically above the common depth point, or common reflection point. Common midpoint is not the same as common depth point, but the terms are often incorrectly used as synonyms.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/cmp
cultural anomaly,"A local geophysical anomaly generated by a man-made feature, such as electrical and communications wires, steel beams and tanks and railroad tracks.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/cultural_anomaly
cultural noise,"Undesirable energy, or noise, generated by human activity, such as automobile traffic that interferes with seismic surveying, or electrical power lines or the steel in pipelines that can adversely affect electromagnetic methods.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/cultural_noise
curve matching,"The graphical comparison of well-understood datasets, called type curves, to another dataset. If a certain type curve closely corresponds to a dataset, then an interpretation of similarity can be made, although, as Sheriff (1991) points out, there might be other type curves that also match the data of interest. Curve matching differs from curve fitting in that curve fitting involves theoretical models rather than actual examples.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/curve_matching
curve fitting,"The generation of a theoretical equation to define a given dataset. In contrast, curve matching involves the comparison of well-understood data to a dataset of interest.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/curve_fitting
cycle skip,"An anomalously high transit time in a log, such as a continuous velocity log, observable as a spike on the log, commonly caused by the presence of fractures, gas, unconsolidated formations, aerated drilling mud and enlarged boreholes.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/cycle_skip
CSG,"Abbreviation for coal seam gas. Natural gas, predominantly methane [CH4], generated during coal formation and adsorbed in coal. Natural gas adsorbs to the surfaces of matrix pores within the coal and natural fractures, or cleats, as reservoir pressure increases.",Noun,Geology,https://glossary.slb.com/en/terms/c/csg
crossline,A seismic line within a 3D survey perpendicular to the direction in which the data were acquired.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/crossline
crosswell tomography,"A technique for measuring a signal that is broadcast from a transmitter or source located in one well, to a receiver array placed in a neighboring well. This technique is used to create a display of formation properties such as acoustic velocity and attenuation, seismic reflectivity, or electromagnetic resistivity in the area between wells. The reservoir-scale data acquired with this technique can be used to bridge the gap between wellbore measurements and surface measurements.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/crosswell_tomography
crustal magnetic field,"The magnetic field associated with the Earth’s crust arises from induced and remanent magnetism. The crustal field—also referred to as the anomaly field—varies in direction and strength when measured over the Earth’s surface. It is relatively strong in the vicinity of ferrous and magnetic materials, such as in the oceanic crust and near concentrations of metal ores, and is a focus of geophysical mineral exploration.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/crustal_magnetic_field
crosscorrelate,"The comparison of different waveforms in digital form to quantify their similarity. A normalized crosscorrelation, or a correlation coefficient, equal to unity indicates a perfect match, whereas a poor match will yield a value close to zero.",Verb,Geophysics,https://glossary.slb.com/en/terms/c/crosscorrelate
critical reflection,"A reflection, typically at a large angle, that occurs when the angle of incidence and the angle of reflection of a wave are equal to the critical angle.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/critical_reflection
crosswell reflection tomography,A crosswell seismic technique that incorporates reflection traveltimes and direct traveltimes into a tomographic inversion algorithm to produce images of seismic velocity between wells.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/crosswell_reflection_tomography
crosscorrelation,"The comparison of different waveforms in digital form to quantify their similarity. A normalized crosscorrelation, or a correlation coefficient, equal to unity indicates a perfect match, whereas a poor match will yield a value close to zero.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/crosscorrelation
crosswell seismic tomography,"A survey technique that measures the seismic signal transmitted from a source, located in one well, to a receiver array in a neighboring well. The resulting data are processed to create a reflection image or to map the acoustic velocity or other properties (velocities of P- and S-waves, for example) of the area between wells. Placement of the source and receiver array in adjacent wells not only enables the formation between wells to be surveyed, it also avoids seismic signal propagation through attenuative near-surface formations. Another advantage is that it places the source and receiver near the reservoir zone of interest, thereby obtaining better resolution than is possible with conventional surface seismic surveys. This technique is often used for high-resolution reservoir characterization when surface seismic or vertical seismic profile (VSP) data lack resolution, or for time-lapse monitoring of fluid movements in the reservoir.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/crosswell_seismic_tomography
common-offset,"Pertaining to traces that have the same offset, or distance between source and receiver.",Adjective,Geophysics,https://glossary.slb.com/en/terms/c/common-offset
common-receiver gather,A display of seismic traces that share a receiver.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/common-receiver_gather
common-receiver,Pertaining to traces that have a different source but share a receiver.,Adjective,Geophysics,https://glossary.slb.com/en/terms/c/common-receiver
common-source,Pertaining to traces that have a different receiver but share a source.,Adjective,Geophysics,https://glossary.slb.com/en/terms/c/common-source
common depth point,"In multichannel seismic acquisition where beds do not dip, the common reflection point at depth on a reflector, or the halfway point when a wave travels from a source to a reflector to a receiver. In the case of flat layers, the common depth point is vertically below the common midpoint. In the case of dipping beds, there is no common depth point shared by multiple sources and receivers, so dip moveout processing is necessary to reduce smearing, or inappropriate mixing, of the data.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/common_depth_point
common-source gather,A display of seismic traces that share a source.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/common-source_gather
common midpoint method,"Method of seismic reflection surveying and processing that exploits the redundancy of multiple fold to enhance data quality by reducing noise. During acquisition, an energy source is supplied to a number of shotpoints simultaneously. Once data have been recorded, the energy source is moved farther down the line of acquisition, but enough overlap is left that some of the reflection points are re-recorded with a different source-to-receiver offset. Multiple shotpoints that share a source-receiver midpoint are stacked. The number of times that a common midpoint is recorded is the fold of the data.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/common_midpoint_method
common midpoint,"In multichannel seismic acquisition, the point on the surface halfway between the source and receiver that is shared by numerous source-receiver pairs. Such redundancy among source-receiver pairs enhances the quality of seismic data when the data are stacked. The common midpoint is vertically above the common depth point, or common reflection point. Common midpoint is not the same as common depth point, but the terms are often incorrectly used as synonyms.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/common_midpoint
common receiver,Pertaining to traces that have a different source but share a receiver.,Adjective,Geophysics,https://glossary.slb.com/en/terms/c/common_receiver
common receiver gather,A display of seismic traces that share a receiver.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/common_receiver_gather
common offset,"Pertaining to traces that have the same offset, or distance between source and receiver.",Adjective,Geophysics,https://glossary.slb.com/en/terms/c/common_offset
common reflection point,"In multichannel seismic acquisition, the common midpoint on a reflector, or the halfway point when a wave travels from a source to a reflector to a receiver that is shared by numerous locations if the reflector is flat-lying. Like common depth point, this term is commonly misused, because in the case of dipping layers, common reflection points do not exist.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/common_reflection_point
common source,Pertaining to traces that have a different receiver but share a source.,Adjective,Geophysics,https://glossary.slb.com/en/terms/c/common_source
common source gather,A display of seismic traces that share a source.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/common_source_gather
compaction correction,"A change made to porosity measurements, such as those from sonic logs, to compensate for the lack of compaction, or the predicted loss of pore space as sediments are buried by overburden. Compaction corrections are commonly performed in uncompacted sediments.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/compaction_correction
coherent noise,"Undesirable seismic energy that shows consistent phase from trace to trace, such as ground roll and multiples.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/coherent_noise
coherence,A measure of the similarity of two seismic traces.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/coherence
coherent,Pertaining to seismic events that show continuity from trace to trace. Seismic processing to enhance recognition of coherent events and emphasize discontinuities such as faults and stratigraphic changes has gained popularity since the mid-1990s.,Adjective,Geophysics,https://glossary.slb.com/en/terms/c/coherent
conductance,"The product of conductivity and thickness, typically measured in units of siemens (S). In the inversion of electrical and electromagnetic measurements, the conductance of a layer or zone is usually much better determined than either the conductivity or thickness individually.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/conductance
coherence filtering,A technique for removing noise and emphasizing coherent events from multiple channels of seismic data.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/coherence_filtering
coherent detection,A technique for removing noise and emphasizing coherent events from multiple channels of seismic data.,Noun,Geophysics,https://glossary.slb.com/en/terms/c/coherent_detection
compressional wave,"An elastic body wave or sound wave in which particles oscillate in the direction the wave propagates. P-waves are the waves studied in conventional seismic data. P-waves incident on an interface at other than normal incidence can produce reflected and transmitted S-waves, in that case known as converted waves.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/compressional_wave
cable,"A bundle of electrical wires that connects geophones, or the entire carrier system for marine hydrophones, which includes the hydrophones, the electrical wires, the stress member, spacers, the outer skin of the cable, and the streamer filler, which is typically kerosene or a buoyant plastic. The cable relays data to the seismic recording truck or seismic vessel.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/cable
complex trace analysis,"A mathematical method to determine seismic attributes, including reflection strength and instantaneous frequency, by using the Hilbert transform, a special form of the Fourier transform, and the quadrature trace, or the component of the signal that is 90 degrees out of phase.",Noun,Geophysics,https://glossary.slb.com/en/terms/c/complex_trace_analysis
deterministic deconvolution,"A type of inverse filtering, or deconvolution, in which the effects of the filter are known by observation or assumed, as opposed to statistical deconvolution.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/deterministic_deconvolution
detonate,To set off an explosive material. Explosive sources are used in seismic acquisition and explosive charges are used to perforate wells in preparation for production or injection.,Verb,Geophysics,https://glossary.slb.com/en/terms/d/detonate
diffusion,The movement of ions or molecules from regions of high concentration to low concentration within a solution.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/diffusion
dilatancy theory,"A possible explanation for volume changes in rocks due to strain, such as microfracturing or cracking, and the accompanying change in the ratio of P- to S-wave velocity. Support for dilatancy theory comes in the form of porosity increases from 20 to 40% that have been measured in laboratory experiments using rock samples.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dilatancy_theory
dilatancy,"The increase in the volume of rocks as a result of deformation, such as when fractures develop.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dilatancy
dilatation,The process of changing volume as stress is applied to a body.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/dilatation
dilatational wave,"An elastic body wave or sound wave in which particles oscillate in the direction the wave propagates. P-waves are the waves studied in conventional seismic data. P-waves incident on an interface at other than normal incidence can produce reflected and transmitted S-waves, in that case known as converted waves.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dilatational_wave
dipole,A pair of opposite (and equal) electrical charges. The strength of the dipole is a vector quantity whose direction points from the positive to the negative charge and whose magnitude is the product of the absolute value of the charge times the separation. A point dipole is an idealized mathematical representation of a dipole in which the separation of the charges goes to zero while their charge increases so that the product (dipole strength) remains constant.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/dipole
diffraction stack,"Also known as Kirchhoff migration, a method of seismic migration that uses the integral form (Kirchhoff equation) of the wave equation. All methods of seismic migration involve the backpropagation (or continuation) of the seismic wavefield from the region where it was measured (Earth's surface or along a borehole) into the region to be imaged. In Kirchhoff migration, this is done by using the Kirchhoff integral representation of a field at a given point as a (weighted) superposition of waves propagating from adjacent points and times. Continuation of the wavefield requires a background model of seismic velocity, which is usually a model of constant or smoothly varying velocity. Because of the integral form of Kirchhoff migration, its implementation reduces to stacking the data along curves that trace the arrival time of energy scattered by image points in the earth.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/diffraction_stack
dipole field,The primary contribution to Earth’s main magnetic field.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/dipole_field
dim spot,"A type of local seismic event that, in contrast to a bright spot, shows weak rather than strong amplitude. The weak amplitude might correlate with hydrocarbons that reduce the contrast in acoustic impedance between the reservoir and the overlying rock, or might be related to a stratigraphic change that reduces acoustic impedance.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dim_spot
diffraction,"A type of event produced by the radial scattering of a wave into new wavefronts after the wave meets a discontinuity such as a fault surface, an unconformity or an abrupt change in rock type. Diffractions appear as hyperbolic or umbrella-shaped events on a seismic profile. Proper migration of seismic data makes use of diffracted energy to properly position reflections.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/diffraction
diffusion equation,A partial differential equation describing the variation in space and time of a physical quantity that is governed by diffusion. The diffusion equation provides a good mathematical model for the variation of temperature through conduction of heat and the propagation of electromagnetic waves in a highly conducting medium. The diffusion equation is a parabolic partial differential equation whose characteristic form relates the first partial derivative of a field with respect to time to its second partial derivatives with respect to spatial coordinates. It is closely related to the wave equation.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/diffusion_equation
depth section,A display of seismic data with a scale of units of depth rather than time along the vertical axis. Careful migration and depth conversion are essential for creating depth sections.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/depth_section
deep tow,"A method of marine seismic acquisition in which a boat tows a receiver well below the surface of the water to get closer to features of interest or to reduce noise due to conditions of the sea. Deep tow devices are used for some side-scan sonar, gravity and magnetic surveys.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/deep_tow
deep seismic sounding,"A seismic profile recorded specifically to study the lower crust, the Mohorovicic discontinuity and the mantle of the Earth, typically using refraction methods. Most standard seismic reflection profiles record only a small fraction (typically, on the order of 10 km [6 miles]) of the Earth's crust, which is 5 to 75 km [3 to 45 miles] thick.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/deep_seismic_sounding
deconvolution,"A step in seismic signal processing to recover high frequencies, attenuate multiples, equalize amplitudes, produce a zero-phase wavelet or for other purposes that generally affect the waveshape. Deconvolution, or inverse filtering, can improve seismic data that were adversely affected by filtering, or convolution that occurs naturally as seismic energy is filtered by the Earth. Deconvolution can also be performed on other types of data, such as gravity, magnetic or well log data.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/deconvolution
damping,"The opposition, slowing or prevention of oscillation, or decreasing vibration amplitude, as kinetic energy dissipates. Frictional damping can be important in the use of geophones for seismic surveys, since a vibrating instrument is difficult to read. Eddy currents can produce electromagnetic damping. The classic example of damping from physics is the slowing of a swinging pendulum unless it has a steady supply of energy.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/damping
datum correction,A value added to reflection times of seismic data to compensate for the location of the geophone and source relative to the seismic datum.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/datum_correction
depth controller,A device used in acquisition of marine seismic data that keeps streamers at a certain depth in the water.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/depth_controller
depth conversion,"The process of transforming seismic data from a scale of time (the domain in which they are acquired) to a scale of depth to provide a picture of the structure of the subsurface independent of velocity. Depth conversion, ideally, is an iterative process that begins with proper seismic processing, seismic velocity analysis and study of well data to refine the conversion. Acoustic logs, check-shot surveys and vertical seismic profiles can aid depth conversion efforts and improve correlation of well logs and drilling data with surface seismic data.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/depth_conversion
depth map,A two-dimensional representation of subsurface structure with contours in depth that have been converted from seismic traveltimes.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/depth_map
difference map,"A map that represents the change from one map to another, such as a reservoir map of an area made from two different seismic surveys separated in production history (one possible product of 4D seismic data), or an isochron map that displays the variation in time between two seismic events or reflections.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/difference_map
differential weathering correction,"A type of static correction that compensates for delays in seismic reflection or refraction times from one point to another, such as among geophone groups in a survey. These delays can be induced by low-velocity layers such as the weathered layer near the Earth's surface.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/differential_weathering_correction
datum,"An agreed and known value, such as the elevation of a benchmark or sea level, to which other measurements are corrected. In seismic data, the term refers to an arbitrary planar surface to which corrections are made and on which sources and receivers are assumed to lie to minimize the effects of topography and near-surface zones of low velocity.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/datum
decibel,"The unit of measurement to compare the relative intensity of acoustic or electrical signal, equal to one-tenth of a bel, named for American inventor Alexander Graham Bell (1847 to 1922). The logarithm of the ratio of the sound or signal to a standard provides the decibel measurement. The symbol for the unit is dB. Humans typically hear sounds in the range of 20 to 50 dB in conversation, and upwards of 90 dB when exposed to heavy machinery or aircraft.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/decibel
dB,"The unit of measurement to compare the relative intensity of acoustic or electrical signal, equal to one-tenth of a bel, named for American inventor Alexander Graham Bell (1847 to 1922). The logarithm of the ratio of the sound or signal to a standard provides the decibel measurement. The symbol for the unit is dB. Humans typically hear sounds in the range of 20 to 50 dB in conversation, and upwards of 90 dB when exposed to heavy machinery or aircraft.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/db
dip moveout,"The difference in the arrival times or traveltimes of a reflected wave, measured by receivers at two different offset locations, that is produced when reflectors dip. Seismic processing compensates for DMO.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dip_moveout
delta,"An area of deposition or the deposit formed by a flowing sediment-laden current as it enters an open or standing body of water, such as a river spilling into a gulf. As a river enters a body of water, its velocity drops and its ability to carry sediment diminishes, leading to deposition. The term has origins in Greek because the shape of deltas in map view can be similar to the Greek letter delta. The shapes of deltas are subsequently modified by rivers, tides and waves. There is a characteristic coarsening upward of sediments in a delta. The three main classes of deltas are river-dominated (Mississippi River), wave-dominated (Nile River), and tide-dominated (Ganges River). Ancient deltas contain some of the largest and most productive petroleum systems.",Noun,Geology,https://glossary.slb.com/en/terms/d/delta
depth migration,"A step in seismic processing in which reflections in seismic data are moved to their correct locations in space, including position relative to shotpoints, in areas where there are significant and rapid lateral or vertical changes in velocity that distort the time image. This requires an accurate knowledge of vertical and horizontal seismic velocity variations.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/depth_migration
depth point,A point on the surface for which the depth to a horizon has been calculated in a refraction seismic survey. The term is commonly misused as a synonym for common depth point.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/depth_point
delta t,"Also called interval transit time, the amount of time for a wave to travel a certain distance, proportional to the reciprocal of velocity, typically measured in microseconds per foot by an acoustic log and symbolized by t or DT. P-wave interval transit times for common sedimentary rock types range from 43 (dolostone) to 160 (unconsolidated shales) microseconds per foot, and can be distinguished from measurements of steel casing, which has a consistent transit time of 57 microseconds per foot.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/delta_t
density contrast,"The variation in the mass per unit volume of rocks, which affects the local gravitational field of the Earth. A density contrast also contributes to an acoustic impedance contrast, which affects the reflection coefficient.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/density_contrast
density profile,A series of gravity measurements made along a line or over an area of a locally high topographic feature to remove or compensate for the effect of topography on deeper density readings.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/density_profile
dielectric,A material used in a capacitor to store a charge from an applied electrical field. A pure dielectric does not conduct electricity.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/dielectric
detector,"A sensor or receiver, such as a geophone or hydrophone, gravimeter or magnetometer.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/detector
detectable limit,"The minimum thickness necessary for a layer of rock to be visible or distinct in reflection seismic data. Generally, the detectable limit is at least 1/30 of the wavelength. Acquisition of higher frequency seismic data generally results in better detection or vertical resolution of thinner layers.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/detectable_limit
detonator,"A small, electrically activated explosive charge that explodes a larger charge. Detonators, also called caps, seismic caps or blasting caps, are used for seismic acquisition with an explosive source to achieve consistent timing of detonation.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/detonator
drill noise vertical seismic profile,"A technique for acquiring a vertical seismic profile that uses the noise of the drill bit as a source and receivers laid out along the ground or seabed. In deep water, the receiver arrays can be deployed vertically. Acquisition and processing are typically more challenging than in the more conventional types of VSPs, but the technique can yield time-depth information and, less frequently, reflection information, while the well is being drilled. The information from a drill-noise VSP can be used to improve time-depth conversions while drilling, decide where to set casing in a well and evaluate drilling hazards, such as anomalous pore pressure.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/drill_noise_vertical_seismic_profile
drift,A term to describe the inclination from vertical of a wellbore.,Noun,Drilling,https://glossary.slb.com/en/terms/d/drift
drill-noise vertical seismic profile,"A technique for acquiring a vertical seismic profile that uses the noise of the drill bit as a source and receivers laid out along the ground or seabed. In deep water, the receiver arrays can be deployed vertically. Acquisition and processing are typically more challenging than in the more conventional types of VSPs, but the technique can yield time-depth information and, less frequently, reflection information, while the well is being drilled. The information from a drill-noise VSP can be used to",Noun,Geophysics,https://glossary.slb.com/en/terms/d/drill-noise_vertical_seismic_profile
dropout,The loss of information from a magnetic tape that occurs if the tape is damaged or exposed to dirt.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/dropout
divergence,"The loss of energy from a wavefront as a consequence of geometrical spreading, observable as a decrease in wave amplitude. Spherical divergence decreases energy with the square of the distance. Cylindrical divergence decreases energy with the distance.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/divergence
dynamic correction,A time-variant operation performed on seismic data. Normal moveout (NMO) is a dynamic correction.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/dynamic_correction
dynamite,"A type of explosive used as a source for seismic energy during data acquisition. Originally, dynamite referred specifically to a nitroglycerin-based explosive formulated in 1866 by Alfred Bernhard Nobel (1833 to 1896), the Swedish inventor who endowed the Nobel prizes. The term is incorrectly used to mean any explosive rather than the original formulation.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dynamite
dynamic range,"The ratio of or difference between the highest and the lowest reading, or strongest and weakest signal, that can be recorded or reproduced by an instrument without distortion.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dynamic_range
discontinuity,"A subsurface boundary or interface at which a physical quantity, such as the velocity of transmission of seismic waves, changes abruptly. The velocity of P-waves increases dramatically (from about 6.5 to 8.0 km/s) at the Mohorovicic discontinuity between the Earth's crust and mantle.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/discontinuity
drained test,Test in which the pore fluid in the sample is able to flow and equilibrate to imposed pore pressure conditions; the fluid mass and volume will vary but its pressure will be constant. A drained test could be on a dry sample.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/drained_test
DSS,"A seismic profile recorded specifically to study the lower crust, the Mohorovicic discontinuity and the mantle of the Earth, typically using refraction methods. Most standard seismic reflection profiles record only a small fraction (typically, on the order of 10 km [6 miles]) of the Earth's crust, which is 5 to 75 km [3 to 45 miles] thick.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dss
DMO,"The difference in the arrival times or traveltimes of a reflected wave, measured by receivers at two different offset locations, that is produced when reflectors dip. Seismic processing compensates for DMO.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dmo
Dix formula,"An equation used to calculate the interval velocity within a series of flat, parallel layers, named for American geophysicist C. Hewitt Dix (1905 to 1984). Sheriff (1991) cautions that the equation is misused in situations that do not match Dix's assumptions. The equation is as follows:",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dix_formula
displacement,The offset of segments or points that were once continuous or adjacent. Layers of rock that have been moved by the action of faults show displacement on either side of the fault surface.,Noun,Geology,https://glossary.slb.com/en/terms/d/displacement
dispersion,"A type of distortion of a wave train in which the velocity of the wave varies with frequency. Surface waves and electromagnetic body waves typically exhibit dispersion, whereas P-waves in most rocks show little change in velocity with frequency.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/dispersion
double refraction,"The splitting of an incident wave into two waves of different velocities and orthogonal polarizations. Double refraction, or birefringence, occurs in optical mineralogy (see petrography) when plane-polarized light passes through an anisotropic mineral and emerges as two rays traveling at different speeds, the difference between which is characteristic of a mineral. In seismology, incident S-waves can exhibit birefringence as they split into a quasi-shear and a pure-shear wave. Although birefringence was first described by Danish physician Erasmus Bartholin (1625 to 1698) in crystals in 1669, the phenomenon was not fully understood until French physicist Etienne-Louis Malus (1775 to 1812) described polarized light in 1808.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/double_refraction
dogleg,"A particularly crooked place in a wellbore where the trajectory of the wellbore in three-dimensional space changes rapidly. While a dogleg is sometimes created intentionally by directional drillers, the term more commonly refers to a section of the hole that changes direction faster than anticipated or desired, usually with harmful side effects. In surveying wellbore trajectories, a standard calculation of dogleg severity is made, usually expressed in two-dimensional degrees per 100 feet [degrees per 30 m] of wellbore length. There are several difficulties associated with doglegs. First, the wellbore is not located in the planned path. Second is the possibility that a planned casing string may no longer easily fit through the curved section. Third, repeated abrasion by the drillstring in a particular location of the dogleg results in a worn spot called a keyseat, in which the bottomhole assembly components may become stuck as they are pulled through the section. Fourth, casing successfully cemented through the dogleg may wear unusually quickly due to higher contact forces between the drillstring and the inner diameter (ID) of the casing through the dogleg. Fifth, a relatively stiff bottomhole assembly may not easily fit through the dogleg section drilled with a relatively limber BHA. Sixth, excessive doglegs increase the overall friction to the drillstring, increasing the likelihood of getting stuck or not reaching the planned total depth. Usually these problems are manageable. If the dogleg impairs the well, remedial action can be taken, such as reaming or underreaming through the dogleg, or even sidetracking in extreme situations.",Noun,Drilling,https://glossary.slb.com/en/terms/d/dogleg
distortion,"The inability of a system to exactly match input and output, a general example being an electronic amplifier and the classic example being a home stereophonic amplifier.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/distortion
diurnal variation,"The daily variation in properties of the Earth, such as the temperature or the local geomagnetic field, or the daily change in sunlight. Such variations depend in part on latitude, proximity to the ocean, the effects of solar radiation and tides and other factors.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/diurnal_variation
directivity,"The property of some seismic sources whereby the amplitude, frequency, velocity or other property of the resulting seismic waves varies with direction. A directional charge, such as a length of primer cord or a linear array of charges, can be used when directivity is desirable. Directivity is also a property of geophone arrays, air guns, explosives or vibrators, which can be positioned to reduce horizontal traveling noise such as ground roll. Receivers in the form of groups in which the individual geophones or hydrophones are separated from each other in linear (1D) or areal (2D) arrays are directional, and are designed to suppress signal arriving nearly horizontally and to pass nearly vertical arrivals with minimum attenuation or distortion. Directivity is often present, but the difficulty in accounting for it during seismic processing makes it undesirable in most cases.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/directivity
domain,"The set of values an independent variable can take. For example, the independent variable of the time domain is time; and for the frequency domain, it is frequency.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/domain
downward continuation,"A technique used to estimate the value of a potential field or seismic data at a surface beneath a measured surface. The method is risky because it assumes continuity of the field, so anomalies affect predictions, especially if they occur beneath the measured surface. Noise can be exaggerated and affect calculations adversely.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/downward_continuation
downhole source,A seismic source located in a wellbore rather than at the Earth's surface.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/downhole_source
doodlebugger,Slang term to describe a seismologist performing seismic field work.,Noun,Geophysics,https://glossary.slb.com/en/terms/d/doodlebugger
downhole receiver,"A receiver located in a wellbore, as opposed to a location on the Earth's surface.",Noun,Geophysics,https://glossary.slb.com/en/terms/d/downhole_receiver
replacement velocity,"An acoustic velocity value used during processing to produce static, vertical shifts in seismic and other time domain data in order to bring a specific point into alignment with some common elevation feature. Most often, the point in question is the 0.0 s time point, while the elevation feature is ground level. In other cases, the elevation feature may be arbitrary, such as 300 m above mean sea level.",Noun,Geophysics,https://glossary.slb.com/en/terms/r/replacement_velocity
rarefaction,"A dilatation, or decrease in pressure and density of a medium as molecules are displaced by a P-wave. As P-waves pass through the Earth, the Earth undergoes compression and expansion. These changes in volume contribute to the positive and negative amplitudes of a seismic trace.",Noun,Geophysics,https://glossary.slb.com/en/terms/r/rarefaction
receiver,A device that detects seismic energy in the form of ground motion or a pressure wave in fluid and transforms it to an electrical impulse.,Noun,Geophysics,https://glossary.slb.com/en/terms/r/receiver
root-mean-square velocity,"The value of the square root of the sum of the squares of the velocity values divided by the number of values, symbolized by vrms. The root-mean-square velocity is that of a wave through subsurface layers of different interval velocity along a specific raypath, and is typically several percent higher than the average velocity. The stacking velocity and the root-mean-square velocity approach equality when source-receiver offset approaches zero and layers are horizontal and isotropic.",Noun,Geophysics,https://glossary.slb.com/en/terms/r/root-mean-square_velocity
