Term,Definition,Grammatical Label,Topic,URL
blow out,"An uncontrolled flow of reservoir fluids into the wellbore, and sometimes catastrophically to the surface. A blowout may consist of salt water, oil, gas, or a mixture of these. Blowouts occur in all types of exploration and production operations, not just during drilling operations. If reservoir fluids flow into another formation and do not flow to the surface, the result is called an underground blowout. If the well experiencing a blowout has significant openhole intervals, it is possible that the well will bridge over (or seal itself with rock fragments from collapsing formations) downhole and intervention efforts will be averted.",Noun,Drilling,https://glossary.slb.com/en/terms/b/blow_out
blowout,Uncontrolled flow of formation fluids from a well. An uncontrolled flow of formation fluids from the wellbore or into lower pressured subsurface zones (underground blowout). Uncontrolled flows cannot be contained using previously installed barriers and require specialized services intervention.,Noun,Drilling,https://glossary.slb.com/en/terms/b/blowout
blowout preventer,"A large valve at the top of a well that may be closed if the drilling crew loses control of formation fluids. By closing this valve (usually operated remotely via hydraulic actuators), the drilling crew usually regains control of the reservoir, and procedures can then be initiated to increase the mud density until it is possible to open the BOP and retain pressure control of the formation.",Noun,Drilling,https://glossary.slb.com/en/terms/b/blowout_preventer
blind shear ram,"A blowout preventer (BOP) closing element fitted with hardened tool steel blades designed to cut the drillpipe or tubing when the BOP is closed, and then fully close to provide isolation or sealing of the wellbore. A shear ram is normally used as a last resort to regain pressure control of a well that is flowing. Once the pipe is cut (or sheared) by the shear rams, it is usually left hanging in the BOP stack, and kill operations become more difficult. The joint of drillpipe or tubing is destroyed in the process, but the rest of the string is unharmed by the operation of shear rams.",Noun,Drilling,https://glossary.slb.com/en/terms/b/blind_shear_ram
blind ram,"A thick, heavy steel component of a conventional ram blowout preventer. In a normal pipe ram, the two blocks of steel that meet in the center of the wellbore to seal the well have a hole (one-half of the hole on each piece) through which the pipe fits. The blind ram has no space for pipe and is instead blanked off to be able to close over a well that does not contain a drillstring. It may be loosely thought of as the sliding gate on a gate valve.",Noun,Drilling,https://glossary.slb.com/en/terms/b/blind_ram
block,A set of pulleys used to gain mechanical advantage in lifting or dragging heavy objects. There are two large blocks on a drilling rig: the crown block and the traveling block. Each has several sheaves that are rigged with steel drilling cable or line such that the traveling block may be raised (or lowered) by reeling in (or out) a spool of drilling line on the drawworks.,Noun,Drilling,https://glossary.slb.com/en/terms/b/block
bottomhole static temperature,"The temperature of the undisturbed formation at the final depth in a well. The formation cools during drilling, and most of the cooling dissipates after about 24 hours of static conditions, although it is theoretically impossible for the temperature to return to undisturbed conditions. This temperature is measured under static conditions after sufficient time has elapsed to negate any effects from circulating fluids. Tables, charts, and computer routines are used to predict BHST as functions of depth, geographic area, and various time functions. The BHST is generally higher than the bottomhole circulating temperature and can be an important factor when using temperature-sensitive tools or treatments.",Noun,Drilling,https://glossary.slb.com/en/terms/b/bottomhole_static_temperature
borehole,"The wellbore itself, including the openhole or uncased portion of the well. Borehole may refer to the inside diameter of the wellbore wall, the rock face that bounds the drilled hole.",Noun,Drilling,https://glossary.slb.com/en/terms/b/borehole
bottoms-up,"The sample obtained at the bottoms-up time or a volume of fluid to pump, as in ""pump bottoms-up before drilling ahead.""",Noun,Drilling,https://glossary.slb.com/en/terms/b/bottoms-up
BOP stack,"A set of two or more BOPs used to ensure pressure control of a well. A typical stack might consist of one to six ram-type preventers and, optionally, one or two annular-type preventers. A typical stack configuration has the ram preventers on the bottom and the annular preventers at the top.",Noun,Drilling,https://glossary.slb.com/en/terms/b/bop_stack
box,A female threadform (internally threaded) for tubular goods and drillstring components.,Noun,Drilling,https://glossary.slb.com/en/terms/b/box
bow-spring centralizer,"A metal strip shaped like a hunting bow and attached to a tool or to the outside of casing. Bow-spring centralizers are used to keep casing in the center of a wellbore or casing (""centralized"") prior to and during a cement job.",Noun,Drilling,https://glossary.slb.com/en/terms/b/bow-spring_centralizer
bottomhole circulating temperature,"The temperature of the circulating fluid (air, mud, cement, or water) at the bottom of the wellbore after several hours of circulation. This temperature is lower than the bottomhole static temperature. Therefore, in extremely harsh environments, a component or fluid that would not ordinarily be suitable under bottomhole static conditions can be used with great care in circulating conditions. Similarly, a high-temperature well can be cooled down in an attempt to allow logging tools to function. The BHCT is also important in the design of operations to cement casing because the setting time for cement is temperature-dependent. The BHCT and bottomhole static temperature (BHST) are important parameters when placing large volumes of temperature-sensitive treatment fluids.",Noun,Drilling,https://glossary.slb.com/en/terms/b/bottomhole_circulating_temperature
borehole orientation,"Borehole direction. Borehole orientation may be described in terms of inclination and azimuth. Inclination refers to the vertical angle measured from the down direction—the down, horizontal, and up directions have inclinations of 0°, 90°, and 180°, respectively. Azimuth refers to the horizontal angle measured clockwise from true north—the north, east, south, and west directions have azimuths of 0°, 90°, 180° and 270°, respectively.",Noun,Drilling,https://glossary.slb.com/en/terms/b/borehole_orientation
bottomhole assembly,"The lower portion of the drillstring, consisting of (from the bottom up in a vertical well) the bit, bit sub, a mud motor (in certain cases), stabilizers, drill collar, heavy-weight drillpipe, jarring devices (""jars""), and crossovers for various threadforms. The bottomhole assembly must provide force for the bit to break the rock (weight on bit), survive a hostile mechanical environment, and provide the driller with directional control of the well. Oftentimes the assembly includes a mud motor, directional drilling and measuring equipment, measurements-while-drilling tools, logging-while-drilling tools and other specialized devices.",Noun,Drilling,https://glossary.slb.com/en/terms/b/bottomhole_assembly
bottomhole pressure,"The pressure, usually measured in pounds per square inch (psi), at the bottom of the hole. This pressure may be calculated in a static, fluid-filled wellbore with the equation:

BHP = MW * Depth * 0.052

where",Noun,Drilling,https://glossary.slb.com/en/terms/b/bottomhole_pressure
circulation,Noun form of circulate.,Noun,Drilling,https://glossary.slb.com/en/terms/c/circulation
clear brine,Water containing more dissolved inorganic salt than typical seawater.,Noun,Geology,https://glossary.slb.com/en/terms/c/clear_brine
carbide lag test,"A test performed by the mud logger or wellsite geologist, used to calculate sample lag. The lag period can be measured as a function of time or pump strokes. Acetylene is commonly used as a tracer gas for this purpose. This gas is generated by calcium carbide, a man-made product that reacts with water. Usually, a small paper packet containing calcium carbide is inserted into the drillstring when the kelly is unscrewed from the pipe to make a connection, and the time is noted, along with the pump-stroke count on the mud pump. Once the connection is made and drilling resumes, the packet is pumped downhole with the drilling fluid. Along the way, the drilling fluid breaks down the paper and reacts with the calcium carbide. The resulting acetylene gas circulates with the drilling fluid until it reaches the surface, where it is detected at the gas trap, causing a rapid increase or spike in gas readings. The time and pump-stroke count are again noted, and the cuttings sample lag interval is calculated.",Noun,Drilling,https://glossary.slb.com/en/terms/c/carbide_lag_test
cement bond log,"A representation of the integrity of the cement job, especially whether the cement is adhering solidly to the outside of the casing. The log is typically obtained from one of a variety of sonic-type tools. The newer versions, called cement evaluation logs, along with their processing software, can give detailed, 360° representations of the integrity of the cement job, whereas older versions may display a single line representing the integrated integrity around the casing.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cement_bond_log
cable head,"An electromechanical device used to connect an electrical toolstring to a logging cable, electrical wireline, or coiled tubing string equipped with an electrical conductor. It provides attachments to both the mechanical armor wires (which give logging cable its tensile strength) and the outer mechanical housing of a logging tool, usually by means of threads. This connection to the logging tool results in a good electrical path from the electrical conductors of the logging cable to the electrical contacts of the logging too, and shields this electrical path from contact with conductive fluids, such as certain drilling muds. The basic requirements of most cable heads include providing reliable electrical and mechanical connectivity between the running string and tool string. Another attribute of cable heads is that they serve as a ""weak link,"" so that if a logging tool becomes irretrievably stuck in a well, the operator may intentionally pull in excess of the breaking strength of the logging cable head, causing the cable to pull out of the cable head in a controlled fashion.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cable_head
casing,"Large-diameter pipe lowered into an openhole and cemented in place. The well designer must design casing to withstand a variety of forces, such as collapse, burst, and tensile failure, as well as chemically aggressive brines. Most casing joints are fabricated with male threads on each end, and short-length casing couplings with female threads are used to join the individual joints of casing together, or joints of casing may be fabricated with male threads on one end and female threads on the other. Casing is run to protect freshwater formations, isolate a zone of lost returns, or isolate formations with significantly different pressure gradients. The operation during which the casing is put into the wellbore is commonly called ""running pipe."" Casing is usually manufactured from plain carbon steel that is heat-treated to varying strengths but may be specially fabricated of stainless steel, aluminum, titanium, fiberglass, and other materials.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing
casinghead,The adapter between the first casing string and either the BOP stack (during drilling) or the wellhead (after completion). This adapter may be threaded or welded onto the casing and may have a flanged or clamped connection to match the BOP stack or wellhead.,Noun,Drilling,https://glossary.slb.com/en/terms/c/casinghead
cat line,A relatively thin cable used with other equipment to move small rig and drillstring components and to provide tension on the tongs for tightening or loosening threaded connections.,Noun,Drilling,https://glossary.slb.com/en/terms/c/cat_line
cased hole,"The portion of the wellbore that has had metal casing placed and cemented to protect the openhole from fluids, pressures, wellbore stability problems, or a combination of these.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cased_hole
cable-tool drilling,"A method of drilling whereby an impact tool or bit, suspended in the well from a steel cable, is dropped repeatedly on the bottom of the hole to crush the rock. The tool is usually fitted with some sort of cuttings basket to trap the cuttings along the side of the tool. After a few impacts on the bottom of the hole, the cable is reeled in and the cuttings basket emptied, or a bailer is used to remove cuttings from the well. The tool is reeled back to the bottom of the hole and the process repeated. Due to the increasing time required to retrieve and deploy the bit as the well is deepened, the cable-tool method is limited to shallow depths. Though largely obsolete, cable-tool operations are still used to drill holes for explosive-charge placement (such as for acquisition of surface seismic data) and water wells.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cable-tool_drilling
circulation system,"The complete, circuitous path that the drilling fluid travels. Starting at the main rig pumps, major components include surface piping, the standpipe, the kelly hose (rotary), the kelly, the drillpipe, drill collars, bit nozzles, the various annular geometries of the openhole and casing strings, the bell nipple, the flowline, the mud-cleaning equipment, the mud tanks, the centrifugal precharge pumps, and, finally, the positive displacement main rig pumps.",Noun,Drilling,https://glossary.slb.com/en/terms/c/circulation_system
casing centralizer,"A mechanical device that keeps casing from contacting the wellbore wall. A continuous 360° annular space around casing allows cement to completely seal the casing to the borehole wall. There are two distinct classes of centralizers. The older and more common is a simple, low-cost bow-spring design. Since the bow springs are slightly larger than the wellbore, they can provide complete centralization in vertical or slightly deviated wells. However, they do not support the weight of the casing very well in deviated wellbores. The second type is a rigid blade design. This type is rugged and works well even in deviated wellbores, but since the centralizers are smaller than the wellbore, they will not provide as good centralization as bow-spring type centralizers in vertical wells. Rigid-blade casing centralizers are slightly more expensive and can cause trouble downhole if the wellbore is not in excellent condition.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_centralizer
casing string,"An assembled length of steel pipe configured to suit a specific wellbore. The sections of pipe are connected and lowered into a wellbore, then cemented in place. The pipe joints are typically approximately 40 ft [12 m] in length, male threaded on each end and connected with short lengths of double-female threaded pipe called couplings. Long casing strings may require higher strength materials on the upper portion of the string to withstand the string load. Lower portions of the string may be assembled with casing of a greater wall thickness to withstand the extreme pressures likely at depth. Casing is run to protect or isolate formations adjacent to the wellbore.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_string
catwalk,"A long, rectangular platform about 3 ft [0.9 m] high, usually made of steel and located perpendicular to the vee-door at the bottom of the slide. This platform is used as a staging area for rig and drillstring tools, components that are about to be picked up and run, or components that have been run and are being laid down. A catwalk is also the functionally similar staging area, especially on offshore drilling rigs, that may not be a separate or raised structure.",Noun,Drilling,https://glossary.slb.com/en/terms/c/catwalk
circulation loss,"The loss of drilling fluid to a formation, usually caused when the hydrostatic head pressure of the column of drilling fluid exceeds the formation pressure. This loss of fluid may be loosely classified as seepage losses, partial losses, or catastrophic losses, each of which is handled differently depending on the risk to the rig and personnel and the economics of the drilling fluid and each possible solution.",Noun,Drilling,https://glossary.slb.com/en/terms/c/circulation_loss
casing head,"The adapter between the first casing string and either the BOP stack (during drilling) or the wellhead (after completion). This adapter may be threaded or welded onto the casing, and may have a flanged or clamped connection to match the BOP stack or wellhead.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_head
caliper log,"A representation of the measured diameter of a borehole along its depth. Caliper logs are usually measured mechanically, with only a few using sonic devices. The tools measure diameter at a specific chord across the well. Because wellbores are usually irregular (rugose), it is important to have a tool that simultaneously measures diameter at several different locations. Such a tool is called a multifinger caliper. Drilling engineers or rigsite personnel use caliper measurement as a qualitative indication of both the condition of the wellbore and the degree to which the mud system has maintained hole stability. Caliper data are integrated to determine the volume of the openhole, which is then used in planning cementing operations.",Noun,Drilling,https://glossary.slb.com/en/terms/c/caliper_log
cement,The binding material in sedimentary rocks that precipitates between grains from pore fluids. Calcite and quartz are common cement-forming minerals.,Noun,Geology,https://glossary.slb.com/en/terms/c/cement
casing coupling,A short length of pipe used to connect two joints of casing. A casing coupling has internal threads (female threadform) machined to match the external threads (male threadform) of the long joints of casing. The two joints of casing are threaded into opposite ends of the casing coupling.,Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_coupling
casing grade,"A system of identifying and categorizing the strength of casing materials. Since most oilfield casing is of approximately the same chemistry (typically steel) and differs only in the heat treatment applied, the grading system provides for standardized strengths of casing to be manufactured and used in wellbores. The first part of the nomenclature, a letter, refers to the tensile strength. The second part of the designation, a number, refers to the minimum yield strength of the metal (after heat treatment) at 1,000 psi [6895 KPa]. For example, the casing grade J-55 has minimum yield strength of 55,000 psi [379,211 KPa]. The casing grade P-110 designates a higher strength pipe with minimum yield strength of 110,000 psi [758,422 KPa]. The appropriate casing grade for any application typically is based on pressure and corrosion requirements. Since the well designer is concerned about the pipe yielding under various loading conditions, the casing grade is the number that is used in most calculations. High-strength casing materials are more expensive, so a casing string may incorporate two or more casing grades to optimize costs while maintaining adequate mechanical performance over the length of the string. It is also important to note that, in general, the higher the yield strength, the more susceptible the casing is to sulfide stress cracking (H2S-induced cracking). Therefore, if H2S is anticipated, the well designer may not be able to use tubulars with strength as high as he or she would like.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_grade
cementing engineer,The colloquial term for the crew member in charge of a specialized cementing crew and trucks.,Noun,Drilling,https://glossary.slb.com/en/terms/c/cementing_engineer
cementer,The colloquial term for the crew member in charge of a specialized cementing crew and trucks.,Noun,Drilling,https://glossary.slb.com/en/terms/c/cementer
cementing,"To prepare and pump cement into place in a wellbore. Cementing operations may be undertaken to seal the annulus after a casing string has been run, to seal a lost circulation zone, to set a plug in an existing well from which to push off with directional tools or to plug a well so that it may be abandoned. Before cementing operations commence, engineers determine the volume of cement (commonly with the help of a caliper log) to be placed in the wellbore and the physical properties of both the slurry and the set cement needed, including density and viscosity. A cementing crew uses special mixers and pumps to displace drilling fluids and place cement in the wellbore.",Verb,Drilling,https://glossary.slb.com/en/terms/c/cementing
cementing plug,"A rubber plug used to separate the cement slurry from other fluids, reducing contamination and maintaining predictable slurry performance. Two types of cementing plug are typically used on a cementing operation. The bottom plug is launched ahead of the cement slurry to minimize contamination by fluids inside the casing prior to cementing. A diaphragm in the plug body ruptures to allow the cement slurry to pass through after the plug reaches the landing collar. The top plug has a solid body that provides positive indication of contact with the landing collar and bottom plug through an increase in pump pressure.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cementing_plug
cathead,"A clutched spool connected to the drawworks power system used to tension chains, cables, and softline rope.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cathead
casing point,"The location, or depth, at which drilling an interval of a particular diameter hole ceases, so that casing of a given size can be run and cemented. Establishing correct casing points is important in the design of the drilling fluid program. The casing point may be a predetermined depth, or it may be selected onsite by a pressure hunt team, selected onsite according to geological observations, or dictated by problems in the openhole section. In many cases, weak or underpressure zones must be protected by casing to enable mud weight adjustments that control unstable formations or overpressure zones deeper in the wellbore.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_point
contract depth,"The depth in a drilling well at which the drilling contractor receives a lump-sum payment for reaching a particular milestone. The contract depth is specified in a legal agreement between the operator, who pays for the well, and the drilling contractor, who owns and operates the drilling rig. Contract depth may be the final or total depth (TD) of the well, an intermediate point in the well or another milestone, such as running well-logging tools to the bottom of the hole. In the case of an intermediate contract depth, the work to deepen the well would likely be done on a day rate basis, or a ""time and materials"" contract.",Noun,Drilling,https://glossary.slb.com/en/terms/c/contract_depth
choke line,"A high-pressure pipe leading from an outlet on the BOP stack to the backpressure choke and associated manifold. During well-control operations, the fluid under pressure in the wellbore flows out of the well through the choke line to the choke, reducing the fluid pressure to atmospheric pressure. In floating offshore operations, the choke and kill lines exit the subsea BOP stack and then run along the outside of the drilling riser to the surface. The volumetric and frictional effects of these long choke and kill lines must be considered to properly control the well.",Noun,Drilling,https://glossary.slb.com/en/terms/c/choke_line
cement head,"A device fitted to the top joint of a casing string to hold a cement plug before it is pumped down the casing during the cementing operation. In most operations, a bottom plug is launched before the spacer or cement slurry. The top plug is released from the cement head after the spacer fluid. Most cement heads can hold both the top and bottom plugs. A manifold incorporated into the cement head assembly allows connection of a fluid circulation line.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cement_head
casing point,"The location, or depth, at which drilling an interval of a particular diameter hole ceases, so that casing of a given size can be run and cemented. Establishing correct casing points is important in the design of the drilling fluid program. The casing point may be a predetermined depth, or it may be selected onsite by a pressure hunt team, selected onsite according to geological observations, or dictated by problems in the openhole section. In many cases, weak or underpressure zones must be protected by casing to enable mud weight adjustments that control unstable formations or overpressure zones deeper in the wellbore.",Noun,Drilling,https://glossary.slb.com/en/terms/c/casing_point
contract depth,"The depth in a drilling well at which the drilling contractor receives a lump-sum payment for reaching a particular milestone. The contract depth is specified in a legal agreement between the operator, who pays for the well, and the drilling contractor, who owns and operates the drilling rig. Contract depth may be the final or total depth (TD) of the well, an intermediate point in the well or another milestone, such as running well-logging tools to the bottom of the hole. In the case of an intermediate contract depth, the work to deepen the well would likely be done on a day rate basis, or a ""time and materials"" contract.",Noun,Drilling,https://glossary.slb.com/en/terms/c/contract_depth
choke line,"A high-pressure pipe leading from an outlet on the BOP stack to the backpressure choke and associated manifold. During well-control operations, the fluid under pressure in the wellbore flows out of the well through the choke line to the choke, reducing the fluid pressure to atmospheric pressure. In floating offshore operations, the choke and kill lines exit the subsea BOP stack and then run along the outside of the drilling riser to the surface. The volumetric and frictional effects of these long choke and kill lines must be considered to properly control the well.",Noun,Drilling,https://glossary.slb.com/en/terms/c/choke_line
cement head,"A device fitted to the top joint of a casing string to hold a cement plug before it is pumped down the casing during the cementing operation. In most operations, a bottom plug is launched before the spacer or cement slurry. The top plug is released from the cement head after the spacer fluid. Most cement heads can hold both the top and bottom plugs. A manifold incorporated into the cement head assembly allows connection of a fluid circulation line.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cement_head
chain tongs,"A type of pipe wrench used for hand-tightening various threaded connections around the rigsite. It consists of a handle, a set of gripping die teeth, a length of flat chain, and a hooking slot where the chain may be adjusted to fit the pipe.",Noun,Drilling,https://glossary.slb.com/en/terms/c/chain_tongs
circulate out,"To pump the drilling fluid until a sample from the bottom of the hole reaches the surface. This is commonly performed when drilling has ceased so that the wellsite geologist can collect a cuttings sample from the formation being drilled or when the driller suspects that a small amount of gas has entered the wellbore. Thus, by circulating out, the gas bubble is eased out of the wellbore safely.",Verb,Drilling,https://glossary.slb.com/en/terms/c/circulate_out
choke manifold,"A set of high-pressure valves and associated piping that usually includes at least two adjustable chokes, arranged such that one adjustable choke may be isolated and taken out of service for repair and refurbishment while well flow is directed through the other one.",Noun,Drilling,https://glossary.slb.com/en/terms/c/choke_manifold
cement evaluation log,"A representation of the integrity of the cement job, especially whether the cement is adhering solidly to the outside of the casing. The log is typically obtained from one of a variety of sonic-type tools. The newer versions, called cement evaluation logs, along with their processing software, can give detailed, 360° representations of the integrity of the cement job, whereas older versions may display a single line representing the integrated integrity around the casing.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cement_evaluation_log
circulate,"To pump fluid through the whole active fluid system, including the borehole and all the surface tanks that constitute the primary system.",Verb,Drilling,https://glossary.slb.com/en/terms/c/circulate
cuttings,"Small pieces of rock that break away due to the action of the bit teeth. Cuttings are screened out of the liquid mud system at the shale shakers and are monitored for composition, size, shape, color, texture, hydrocarbon content and other properties by the mud engineer, the mud logger and other on-site personnel. The mud logger usually captures samples of cuttings for subsequent analysis and archiving.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cuttings
core,"To deepen the wellbore by way of collecting a cylindrical sample of rock. A core bit is used to accomplish this, in conjunction with a core barrel and core catcher. The bit is usually a drag bit fitted with either PDC or natural diamond cutting structures, but the core bit is unusual in that it has a hole in its center. This allows the bit to drill around a central cylinder of rock, which is taken in through the bit and into the core barrel. The core barrel itself may be thought of as a special storage chamber for holding the rock core. The core catcher serves to grip the bottom of the core and, as tension is applied to the drillstring, the rock under the core breaks away from the undrilled formation below it. The core catcher also retains the core so that it does not fall out the bottom of the drillstring, which is open in the middle at that point.",Verb,Drilling,https://glossary.slb.com/en/terms/c/core
CT,"Another term for coiled tubing, a long, continuous length of pipe wound on a spool. The pipe is straightened prior to pushing into a wellbore and rewound to coil the pipe back onto the transport and storage spool. Depending on the pipe diameter (1 in. to 4 1/2 in.) and the spool size, coiled tubing can range from 2,000 ft to 15,000 ft [610 to 4,570 m] or greater length.",Noun,Drilling,https://glossary.slb.com/en/terms/c/ct
cut-and-thread fishing technique,"A method for recovering wireline stuck in a wellbore. In cut-and-thread operations, the wireline is gripped securely with a special tool and cut at the surface. The cut end is threaded through a stand of drillpipe. While the pipe hangs in the wellbore, the wireline is threaded through another stand of drillpipe, which is screwed onto the stand in the wellbore. The process is repeated until the stuck wireline is recovered. This technique, while dangerous and time-consuming, is known to improve greatly the chances of full recovery of the wireline and the tool at its end in the shortest overall time compared with trying to grab the wireline in the openhole with fishing tools.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cut-and-thread_fishing_technique
cut and thread fishing technique,"A method for recovering wireline stuck in a wellbore. In cut-and-thread operations, the wireline is gripped securely with a special tool and cut at the surface. The cut end is threaded through a stand of drillpipe. While the pipe hangs in the wellbore, the wireline is threaded through another stand of drillpipe, which is screwed onto the stand in the wellbore. The process is repeated until the stuck wireline is recovered. This technique, while dangerous and time-consuming, is known to improve greatly the chances of full recovery of the wireline and the tool at its end in the shortest overall time compared with trying to grab the wireline in the openhole with fishing tools.",Noun,Drilling,https://glossary.slb.com/en/terms/c/cut_and_thread_fishing_technique
crossflow,"The flow of fluid across the bottom of the bit after it exits the bit nozzles, strikes the bottom or sides of the hole and turns upwards to the annulus. Modern, well-designed bits maximize crossflow using an asymmetric nozzle arrangement.",Noun,Drilling,https://glossary.slb.com/en/terms/c/crossflow
crooked hole,"Antiquated term for a deviated wellbore, usually used to describe a well deviated accidentally during the drilling process.",Noun,Drilling,https://glossary.slb.com/en/terms/c/crooked_hole
crown block,"The fixed set of pulleys (called sheaves) located at the top of the derrick or mast, over which the drilling line is threaded. The companion blocks to these pulleys are the traveling blocks. By using two sets of blocks in this fashion, great mechanical advantage is gained, enabling the use of relatively small drilling line (3/4- to 1 1/2-in-diameter steel cable) to hoist loads many times heavier than the cable could support as a single strand.",Noun,Drilling,https://glossary.slb.com/en/terms/c/crown_block
crushed zone,"The rubblized rock just below the tooth of a rock bit. Rock in the crushed zone fails due to the high compressive stress placed on it by the bit tooth (in the case of a roller-cone bit). The effective creation of and removal of crushed zone rock is important to the efficiency of the drill bit. If the rock is not broken and removed efficiently, the result is akin to effectively drilling the hole twice.",Noun,Drilling,https://glossary.slb.com/en/terms/c/crushed_zone
come out of the hole,To remove the drillstring from the wellbore.,Verb,Drilling,https://glossary.slb.com/en/terms/c/come_out_of_the_hole
combination string,"Another term for a tapered string: a string of drillpipe or casing that consists of two or more sizes or weights. In most tapered strings, a larger diameter pipe or casing is placed at the top of the wellbore and the smaller size at the bottom. Note that since the pipe is put into the well bottom first, the smaller pipe is run into the hole first, followed by the larger diameter. Other than the different sizes, which are usually chosen to optimize well economics, there is nothing distinctive about the pipe sections. However, pipe-handling tools must be available for each pipe size, not just one size, as is the typical case.",Noun,Drilling,https://glossary.slb.com/en/terms/c/combination_string
company man,"The representative of the oil company or operator on a drilling location. For land operations, the company man is responsible for operational issues on the location, including the safety and efficiency of the project. Even administrative managers are expected to respond to the direction of the company man when they are on the rigsite. Offshore, depending on the regulatory requirements, there may be an offshore installation manager, who supervises the company man on safety and vessel integrity issues, but not on operational issues.",Noun,Drilling,https://glossary.slb.com/en/terms/c/company_man
coiled tubing drilling,"The use of coiled tubing with downhole mud motors to turn the bit to deepen a wellbore. Coiled tubing drilling operations proceed quickly compared to using a jointed pipe drilling rig because connection time is eliminated during tripping. Coiled tubing drilling is economical in several applications, such as drilling slimmer wells, areas where a small rig footprint is essential, reentering wells and drilling underbalanced.",Noun,Drilling,https://glossary.slb.com/en/terms/c/coiled_tubing_drilling
coiled tubing,"A long, continuous length of pipe wound on a spool. The pipe is straightened prior to pushing into a wellbore and rewound to coil the pipe back onto the transport and storage spool. Depending on the pipe diameter (1 in. to 4-1/2 in.) and the spool size, coiled tubing can range from 2,000 ft to 15,000 ft [610 to 4,570 m] or greater length.",Noun,Drilling,https://glossary.slb.com/en/terms/c/coiled_tubing
conductor pipe,"The casing string that is usually put into the well first, particularly on land wells, to prevent the sides of the hole from caving into the wellbore. This casing, sometimes called drive pipe, is generally a short length and is sometimes driven into the ground. Conductor pipe is run because the shallow section of most wells onshore is drilled in unconsolidated sediment or soil rather than consolidated strata typically encountered deeper. Offshore, the drive pipe or structural casing may be installed prior to the conductor for similar reasons.",Noun,Drilling,https://glossary.slb.com/en/terms/c/conductor_pipe
contamination gas,Gas that is introduced into the drilling mud from a source other than the formation. Contamination gas normally evolves as a by-product of oil-base mud systems and those using volatile additives such as diesel fuel or other lubricants.,Noun,Drilling,https://glossary.slb.com/en/terms/c/contamination_gas
company representative,"The representative of the oil company or operator on a drilling location. For land operations, the company man is responsible for operational issues on the location, including the safety and efficiency of the project. Even administrative managers are expected to respond to the direction of the company man when they are on the rigsite. Offshore, depending on the regulatory requirements, there may be an offshore installation manager, who supervises the company man on safety and vessel integrity issues, but not on operational issues.",Noun,Drilling,https://glossary.slb.com/en/terms/c/company_representative
connection gas,"A brief influx of gas that is introduced into the drilling fluid when a pipe connection is made. Before making a connection, the driller stops the mud pumps, thereby allowing gas to enter the wellbore at depth. Gas may also be drawn into the wellbore by minor swabbing effects resulting from short movements of the drillstring that occur during the connection. Connection gas usually occurs after one lag interval following the connection. On a mud log, it will appear as a short peak above background levels. This peak often appears at 30-foot intervals, depending on the lengths of drillpipe being connected as the well is drilled.",Noun,Drilling,https://glossary.slb.com/en/terms/c/connection_gas
concentric,"Having the same center, such as when the casing and the wellbore have a common center point and, therefore, a uniform annular dimension.",Adjective,Drilling,https://glossary.slb.com/en/terms/c/concentric
desilter,"A hydrocyclone much like a desander except that its design incorporates a greater number of smaller cones. As with the desander, its purpose is to remove unwanted solids from the mud system. The smaller cones allow the desilter to efficiently remove smaller diameter drill solids than a desander does. For that reason, the desilter is located downstream from the desander in the surface mud system.",Noun,Drilling,https://glossary.slb.com/en/terms/d/desilter
desander,"A hydrocyclone device that removes large drill solids from the whole mud system. The desander should be located downstream of the shale shakers and degassers, but before the desilters or mud cleaners. A volume of mud is pumped into the wide upper section of the hydrocylone at an angle roughly tangent to its circumference. As the mud flows around and gradually down the inside of the cone shape, solids are separated from the liquid by centrifugal forces. The solids continue around and down until they exit the bottom of the hydrocyclone (along with small amounts of liquid) and are discarded. The cleaner and lighter density liquid mud travels up through a vortex in the center of the hydrocyclone, exits through piping at the top of the hydrocyclone and is then routed to the mud tanks and the next mud-cleaning device, usually a desilter. Various size desander and desilter cones are functionally identical, with the size of the cone determining the size of particles the device removes from the mud system.",Noun,Drilling,https://glossary.slb.com/en/terms/d/desander
deviated hole,A wellbore that is not vertical. The term usually indicates a wellbore intentionally drilled away from vertical.,Noun,Drilling,https://glossary.slb.com/en/terms/d/deviated_hole
