Term,Definition,Grammatical Label,Topic,URL
shaly,"Containing shale, a fine-grained, fissile, detrital sedimentary rock formed by consolidation of clay- and silt-sized particles into thin, relatively impermeable layers. It is the most abundant sedimentary rock. Shale can include relatively large amounts of organic material compared with other rock types and thus has potential to become a rich hydrocarbon source rock, even though a typical shale contains just 1% organic matter. Its typical fine grain size and lack of permeability, a consequence of the alignment of its platy or flaky grains, allow shale to form a good cap rock for hydrocarbon traps. Gas shows from shales during drilling have led some shales to be targeted as potential gas reservoirs. Various clay types and volumes influence the quality of the reservoir from a petrophysical and geomechanical perspective. The quality of shale reservoirs depends on their thickness and extent, organic content, thermal maturity, depth and pressure, fluid saturations, and permeability, among other factors.",Adjective,Shale Gas,https://glossary.slb.com/en/terms/s/shaly
shale gas,Natural gas produced from gas shale formations.,Noun,Shale Gas,https://glossary.slb.com/en/terms/s/shale_gas
shale,"A fine-grained, fissile, detrital sedimentary rock formed by consolidation of clay- and silt-sized particles into thin, relatively impermeable layers. It is the most abundant sedimentary rock. Shale can include relatively large amounts of organic material compared with other rock types and thus has potential to become a rich hydrocarbon source rock, even though a typical shale contains just 1% organic matter. Its typical fine grain size and lack of permeability, a consequence of the alignment of its platy or flaky grains, allow shale to form a good cap rock for hydrocarbon traps. Gas shows from shales during drilling have led some shales to be targeted as potential gas reservoirs. Various clay types and volumes influence the quality of the reservoir from a petrophysical and geomechanical perspective. The quality of shale reservoirs depends on their thickness and extent, organic content, thermal maturity, depth and pressure, fluid saturations, and permeability, among other factors.",Noun,Shale Gas,https://glossary.slb.com/en/terms/s/shale
staged fracturing,"An operation in which numerous reservoir intervals are hydraulically stimulated in succession. Staged hydraulic fracturing operations are commonly performed from horizontal wellbores placed in shale gas reservoirs. Using geomechanical data, engineers are able to optimize the placement of perforations and fracturing stages to maximize gas production.",Noun,Shale Gas,https://glossary.slb.com/en/terms/s/staged_fracturing
completion,"The hardware used to optimize the production of hydrocarbons from the well. This may range from nothing but a packer on tubing above an openhole completion (""barefoot"" completion), to a system of mechanical filtering elements outside of perforated pipe, to a fully automated measurement and control system that optimizes reservoir economics without human intervention (an ""intelligent"" completion).",Noun,Drilling,https://glossary.slb.com/en/terms/c/completion
TOC,"The concentration of organic material in source rocks as represented by the weight percent of organic carbon. A value of approximately 0.5% total organic carbon by weight percent is considered the minimum for an effective source rock, although values of 2% are considered the minimum for shale gas reservoirs; values exceeding 10% exist, although some geoscientists assert that high total organic carbon values indicate the possibility of kerogen filling pore space rather than other forms of hydrocarbons. Total organic carbon is measured from 1-g samples of pulverized rock that are combusted and converted to CO or CO2. If a sample appears to contain sufficient total organic carbon to generate hydrocarbons, it may be subjected to pyrolysis.",Noun,Shale Gas,https://glossary.slb.com/en/terms/t/toc
total organic carbon,"The concentration of organic material in source rocks as represented by the weight percent of organic carbon. A value of approximately 0.5% total organic carbon by weight percent is considered the minimum for an effective source rock, although values of 2% are considered the minimum for shale gas reservoirs; values exceeding 10% exist, although some geoscientists assert that high total organic carbon values indicate the possibility of kerogen filling pore space rather than other forms of hydrocarbons. Total organic carbon is measured from 1-g samples of pulverized rock that are combusted and converted to CO or CO2. If a sample appears to contain sufficient total organic carbon to generate hydrocarbons, it may be subjected to pyrolysis.",Noun,Shale Gas,https://glossary.slb.com/en/terms/t/total_organic_carbon
tight,"Describing a relatively impermeable reservoir rock from which hydrocarbon production is difficult. Reservoirs can be tight because of smaller grains or matrix between larger grains, or they might be tight because they consist predominantly of silt- or clay-sized grains, as is the case for shale reservoirs. Stimulation of tight formations can result in increased production from formations that previously would have been abandoned or produced uneconomically.",Adjective,Shale Gas,https://glossary.slb.com/en/terms/t/tight
tight gas,Gas produced from a relatively impermeable reservoir rock. Hydrocarbon production from tight reservoirs can be difficult without stimulation operations. Stimulation of tight formations can result in increased production from formations that previously might have been abandoned or been produced uneconomically. The term is generally used for reservoirs other than shales.,Noun,Shale Gas,https://glossary.slb.com/en/terms/t/tight_gas
thermal maturity,The degree of heating of a source rock in the process of transforming kerogen into hydrocarbon. Thermal maturity is commonly evaluated by measuring vitrinite reflectance or by pyrolysis.,Noun,Shale Gas,https://glossary.slb.com/en/terms/t/thermal_maturity
metagenesis,"The last stage of maturation and conversion of organic matter to hydrocarbons. Metagenesis occurs at temperatures of 150 to 200 degC [302 to 392 degF]. At the end of metagenesis, methane, or dry gas, is evolved along with nonhydrocarbon gases such as CO2, N2, and H2S, as oil molecules are cracked into smaller gas molecules.",Noun,Shale Gas,https://glossary.slb.com/en/terms/m/metagenesis
microseismic monitoring,"A technique to track the propagation of a hydraulic fracture as it advances through a formation. Microseisms are detected, located, and displayed in time for scientists and engineers to approximate the location and propagation of the hydraulic fracture. Software provides modeling, survey design, microseismic detection and location, uncertainty analysis, data integration, and visualization for interpretation. Computer imagery is used to monitor the activity in 3D space relative to the location of the fracturing treatment. The monitored activities are animated to show progressive fracture growth and the subsurface response to pumping variations. When displayed in real time, the microseismic activity allows one to make changes to the stimulation design to ensure optimal reservoir contact. Also known as hydraulic fracture monitoring, this technique delivers information about the effectiveness of the stimulation of a reservoir that can be used to enhance reservoir development in shale gas completions.",Noun,Shale Gas,https://glossary.slb.com/en/terms/m/microseismic_monitoring
maturation,"The process of a source rock becoming capable of generating oil or gas when exposed to appropriate pressures and temperatures. As a source rock begins to mature, it generates hydrocarbons. As an oil-prone source rock matures, the generation of heavy oils is succeeded by medium and light oils and condensates. Above a temperature of approximately 100 degC [212 degF], only dry gas is generated, and incipient metamorphism is imminent. The maturity of a source rock reflects the ambient pressure and temperature as well as the duration of conditions favorable for hydrocarbon generation. Understanding maturation is especially important in shale reservoirs because of the shales dual role as source rock and reservoir rock.",Noun,Shale Gas,https://glossary.slb.com/en/terms/m/maturation
mudrock,"A fine-grained detrital sedimentary rock formed by consolidation of clay- and silt-sized particles. Mudrocks are highly variable in their clay content and are often rich in carbonate material. As a consequence, they are less fissile, or susceptible to splitting along planes, than shales. Mudrocks may include relatively large amounts of organic material compared with other rock types and thus have potential to become rich hydrocarbon source rocks. The typical fine grain size and low permeability, a consequence of the alignment of their platy or flaky grains, allow mudrocks to form good cap rocks for hydrocarbon traps. However, mudrocks are also capable of being reservoir rocks, as evidenced by the many wells drilled into them to produce gas.",Noun,Shale Gas,https://glossary.slb.com/en/terms/m/mudrock
missile,"Flow control unit used in the pressurization of fluid employed in hydraulic fracturing. Fracturing fluid enters the missile at low pressure and is directed to the pump trucks for pressurization. High-pressure fluid returns to the missile and is directed to the well or, in the case of a multiwell pad, to a frac manifold.",Noun,Shale Gas,https://glossary.slb.com/en/terms/m/missile
exploration play,"An area in which hydrocarbon accumulations or prospects of a given type occur. For example the shale gas plays in North America include the Barnett, Eagle Ford, Fayetteville, Haynesville, Marcellus, and Woodford, among many others. Outside North America, shale gas potential is being pursued in many parts of Europe, Africa, Asia, and South America.",Noun,Shale Gas,https://glossary.slb.com/en/terms/e/exploration_play
estimated ultimate recovery,"The amount of oil and gas expected to be economically recovered from a reservoir or field by the end of its producing life. Estimated ultimate recovery can be referenced to a well, a field, or a basin.",Noun,Shale Gas,https://glossary.slb.com/en/terms/e/estimated_ultimate_recovery
