Term,Definition,Grammatical Label,Topic,URL
tight emulsion,An emulsion with small and closely distributed droplets. A tight emulsion can be difficult to break.,Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tight_emulsion
thief hatch,An opening in the top of the stock tank. The thief hatch allows tank access for a thief or other level measuring devices.,Noun,Production Facilities,https://glossary.slb.com/en/terms/t/thief_hatch
three-phase separator,"A vessel that separates the well fluids into gas and two types of liquids: oil and water. A three-phase separator can be horizontal, vertical or spherical. This type of separator is commonly called a free-water knockout because its main use is to remove any free water that can cause problems such as corrosion and formation of hydrates or tight emulsions, which are difficult to break. A free-water knockout is commonly called a three-phase separator because it can separate gas, oil and free water. The liquids that are discharged from the free-water knockout are further treated in vessels called treaters. Free-water knockout is abbreviated as FWKO.",Noun,Production Facilities,https://glossary.slb.com/en/terms/t/three-phase_separator
tankage,The capacity of all the tanks in a field.,Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tankage
tanker,"A ship designed to transport crude oil, liquefied petroleum gas (LPG), liquefied natural gas (LNG), synthetic natural gas (SNG) or refined products. Tankers with 100,000 deadweight tons of capacity or more are called supertankers (very large crude carriers or ultralarge crude carriers). A tanker is also called a tank ship.",Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tanker
tank table,A table that shows the tank capacity in barrels as a function of the liquid level inside the tank. A tank table is also called a tank capacity table or gauge table.,Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tank_table
tank bottoms,"The settlings—sediment, dirt, oil emulsified with water, and free water—that accumulate in the bottom of storage tanks. The tank bottoms are periodically cleaned up and settlings can be disposed of or treated by chemicals to recover additional hydrocarbons. Tank bottoms are also called tank settlings or tank sludge.",Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tank_bottoms
tank calibration,"Measurement of the dimensions of an oil tank, such as external diameter and height, using a steel tape. Once the measurements are recorded, they may be used to prepare tank tables, which describe tank capacity.",Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tank_calibration
tank battery,"A group of tanks that are connected to receive crude oil production from a well or a producing lease. A tank battery is also called a battery. In the tank battery, the oil volume is measured and tested before pumping the oil into the pipeline system.",Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tank_battery
tank dike,A structure constructed around an oil tank to contain the oil in case the tank collapses. The volume or space inside the tank dike should be greater than the volume of the tank. A tank dike is also called a fire wall.,Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tank_dike
tank,"A metal or plastic vessel used to store or measure a liquid. The three types of tanks in an oil field are drilling, production and storage tanks.",Noun,Production Facilities,https://glossary.slb.com/en/terms/t/tank
multiphase pump,"A pump that can handle the complete production from a well (oil, natural gas, water and sand, for example) without needing to separate or process the production stream near or at the wellhead. This reduces the cost associated with the surface facilities. Using multiphase pumps allows development of remote locations or previously uneconomical fields. Additionally, since the surface equipment, including separators, heater-treaters, dehydrators and pipes, is reduced, the impact on the environment is also reduced. Multiphase pumps can handle high gas volumes as well as the slugging and different flow regimes associated with multiphase production. Multiphase pumps include twin-screw pumps, piston pumps and helicoaxial pumps.",Noun,Production Facilities,https://glossary.slb.com/en/terms/m/multiphase_pump
mist extractor,"A device used to collect small liquid droplets (moisture or hydrocarbons) from the gas stream before it leaves the separator. The two most common types of mist extractors are wire-mesh pads and vanes. Once the small droplets of liquid are collected, they are removed along with the other liquids from the separator.",Noun,Production Facilities,https://glossary.slb.com/en/terms/m/mist_extractor
mist,"Small liquid droplets (moisture or liquid hydrocarbons) in a gas stream. In separators, mist extractors are used to collect mist.",Noun,Production Facilities,https://glossary.slb.com/en/terms/m/mist
evaporation pit,A hole dug to contain brine for disposal by evaporation. Some evaporation pits are lined with plastic or asphalt to keep water from filtering through and contaminating nearby free-water aquifers.,Noun,Production Facilities,https://glossary.slb.com/en/terms/e/evaporation_pit
