Term,Definition,Grammatical Label,Topic,URL
barite,[BaSO4],Noun,Geology,https://glossary.slb.com/en/terms/b/barite
by weight of cement,"Describing the amount (in percent) of a material added to cement, and is often abbreviated as BWOC. BWOC is the method used to describe the amount of most additives in the dry form.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/b/by_weight_of_cement
Brookfield viscometer,"A cone-and-plate rheometer designed to measure viscosity of non-Newtonian fluids at low shear rates and with more accuracy than is attainable with a 6-speed, direct-indicating viscometer. Such low shear-rate data are needed for designing muds with improved hole-cleaning properties and to minimize sag of weighting material. (Brookfield is a mark of Brookfield Engineering Laboratories, Inc.)",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/brookfield_viscometer
bromocresol green,An indicator used in place of methyl orange in alkalinity tests. It is green at pH values over 4.3 but yellow when pH is less than 4.3.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bromocresol_green
brine,Water containing more dissolved inorganic salt than typical seawater.,Noun,Geology,https://glossary.slb.com/en/terms/b/brine
base exchange,"The quantity of positively charged ions (cations) that a clay mineral or similar material can accommodate on its negatively charged surface, expressed as milli-ion equivalent per 100 g, or more commonly as milliequivalent (meq) per 100 g. Clays are aluminosilicates in which some of the aluminum and silicon ions have been replaced by elements with different valence, or charge. For example, aluminum (Al+++) may be replaced by iron (Fe++) or magnesium (Mg++), leading to a net negative charge. This charge attracts cations when the clay is immersed in an electrolyte such as salty water and causes an electrical double layer. The cation-exchange capacity (CEC) is often expressed in terms of its contribution per unit pore volume, Qv. In formation evaluation, it is the contribution of cation-exchange sites to the formation electrical properties that is important. Various techniques are used to measure CEC in the laboratory, such as wet chemistry, multiple salinity and membrane potential. Wet chemistry methods, such as conductometric titration, usually involve destruction or alteration of the rock. Although quicker and simpler to perform, they are less representative of electrical properties in situ. The multiple salinity and membrane potential methods are more direct measurements of the effect of CEC on formation resistivity and spontaneous potential.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/b/base_exchange
base slurry,A conventional cement slurry used as the cementitious component of a foamed cement slurry.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/base_slurry
baryte,Alternate spelling of barite.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/baryte
bridging material,"Solids added to a drilling fluid to bridge across the pore throat or fractures of an exposed rock thereby building a filter cake to prevent loss of whole mud or excessive filtrate. Bridging materials are commonly used in drilling fluids and in lost circulation treatments. For reservoir applications, the bridging agent should be removable-common products include calcium carbonate (acid-soluble), suspended salt (water-soluble) or oil-soluble resins. For lost-circulation treatments, any suitably sized products can be used, including mica, nutshells and fibers. These products are more commonly referred to as lost-circulation material (LCM).",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bridging_material
bridging agent,"Solids added to a drilling fluid to bridge across the pore throat or fractures of an exposed rock, thereby building a filter cake to prevent loss of whole mud or excessive filtrate. Bridging materials are commonly used in drilling fluids and in lost circulation treatments. For reservoir applications, the bridging agent should be removable; common products include calcium carbonate (acid-soluble), suspended salt (water-soluble) or oil-soluble resins. For lost-circulation treatments, any suitably sized products can be used, including mica, nutshells, and fibers. These products are more commonly referred to as lost-circulation material (LCM).",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bridging_agent
breaker,"A chemical that reduces the viscosity of a fluid by breaking long-chain molecules into shorter segments. Drilling fluids are commonly emulsified or contain long-chain molecules that have sufficient viscosity to carry cuttings to surface. After the drilling fluid has done its job, a breaker may be added to reduce the viscosity of the fluid by breaking down the long chain molecules into shorter molecules. A surfactant may be added to an emulsion to reduce its viscosity.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/breaker
BWOB,"Describing the amount (in percent) of a material added to cement when the material is added based on the total amount of a specific blend, often abbreviated as BWOB.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/b/bwob
BWOC,"Describing the amount (in percent) of a material added to cement, and is often abbreviated as BWOC. BWOC is the method used to describe the amount of most additives in the dry form.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/b/bwoc
BWOW,"Describing the amount (in percent) of a material added to a cement slurry based on the weight of water used to mix the slurry. Commonly abbreviated as BWOW, this convention normally is used only for salt [NaCl].",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/b/bwow
by weight of blend,"Describing the amount (in percent) of a material added to cement when the material is added based on the total amount of a specific blend, often abbreviated as BWOB.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/b/by_weight_of_blend
bypassed mud,Mud that is left somewhere in the wellbore when some other fluid is pumped into the well. This can occur when pumping an oil mud into a well to displace a water mud. The bypassed water mud becomes a contaminant in the oil mud when it gets mixed into the circulating system. Drilling mud may be bypassed behind a casing or a liner when pumping cement into the casing or wellbore annular region. This mud-contaminated cement might not set up and might not satisfactorily isolate zones.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bypassed_mud
buffered solution,A solution of constant pH used in calibration of pH meters.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/buffered_solution
bypass,"The act of passing the mud around a piece of equipment, such as passing mud returns around the shale shaker screens or going around a hydrocyclone device. From a mud-engineering viewpoint, this can be a bad practice because it can allow drill solids to degrade and accumulate as fines to the degree that they might cause mud problems.",Verb,Drilling Fluids,https://glossary.slb.com/en/terms/b/bypass
buffer,"A chemical system that resists a change in pH. It comprises three components: water, weak acid (or weak base) and salt of the weak acid (or salt of weak base). In a buffered system, the concentration of H+ and OH– ions remain relatively constant because they are in equilibrium with one or more of the other two components, even with the addition of acids or bases.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/buffer
buffered mud,"A type of mud that contains the three components that form a chemical buffer, whether by design or by coincidence. Buffering results from components that react with the added OH- ions (or added H+ ions) forming slightly soluble or slightly ionized compounds. Water is one component of a buffer and various ions are the other components, such as bicarbonates, carbonates, lignite, lignosulfonate, silicate and sulfide. Clay solids are buffers because of their ability to accept or donate H+ ions on their surface. The pH of a buffered mud will not increase as fast as expected after addition of caustic soda, for example.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/buffered_mud
bulk volume,The volume per unit mass of a dry material plus the volume of the air between its particles.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bulk_volume
BOD,The amount of oxygen consumed by biodegradation processes during a standardized test. The test usually involves degradation of organic matter in a discarded waste or an effluent.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bod
buffer solution,Any aqueous solution that contains a buffer mixture (weak acid or weak base and salt of the weak acid or base) to maintain constant or almost constant pH of the system.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/buffer_solution
bomb,Slang term for a type of pressure vessel.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bomb
bond log,A log that uses the variations in amplitude of an acoustic signal traveling down the casing wall between a transmitter and receiver to determine the quality of cement bond on the exterior casing wall.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bond_log
bottomhole static temperature,"The temperature of the undisturbed formation at the final depth in a well. The formation cools during drilling, and most of the cooling dissipates after about 24 hours of static conditions, although it is theoretically impossible for the temperature to return to undisturbed conditions. This temperature is measured under static conditions after sufficient time has elapsed to negate any effects from circulating fluids. Tables, charts, and computer routines are used to predict BHST as functions of depth, geographic area, and various time functions. The BHST is generally higher than the bottomhole circulating temperature and can be an important factor when using temperature-sensitive tools or treatments.",Noun,"Drilling, Well Completions",https://glossary.slb.com/en/terms/b/bottomhole_static_temperature
bottoms-up mud sample,"A sample of mud from the deepest or current drilling depth of a well. The term refers particularly to a mud sample that has experienced stagnant conditions at the bottom of the hole, including the temperature, pressure, and other conditions at that depth. A bottoms-up sample is commonly collected after a trip out of the hole or if an influx of formation fluid is suspected.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/b/bottoms-up_mud_sample
bottomhole circulating temperature,"The temperature of the circulating fluid (air, mud, cement, or water) at the bottom of the wellbore after several hours of circulation. This temperature is lower than the bottomhole static temperature. Therefore, in extremely harsh environments, a component or fluid that would not ordinarily be suitable under bottomhole static conditions can be used with great care in circulating conditions. Similarly, a high-temperature well can be cooled down in an attempt to allow logging tools to function. The BHCT is also important in the design of operations to cement casing because the setting time for cement is temperature-dependent. The BHCT and bottomhole static temperature (BHST) are important parameters when placing large volumes of temperature-sensitive treatment fluids.",Noun,Drilling,https://glossary.slb.com/en/terms/b/bottomhole_circulating_temperature
coalesce,"To grow, as in the process of droplet growth, through small drops merging when they come in contact. If this occurs repeatedly, a continuous liquid phase forms. Through this phenomenon, emulsions break and form two distinct liquid phases that tend to separate. In oil-base mud, the water phase is dispersed as small droplets, with oil as the continuous (external) phase. A stable oil mud will remain dispersed under normal drilling conditions because when droplets contact each other, they do not coalesce due to the strong emulsifier film around each droplet. However, when the emulsion film around each droplet becomes weakened, droplets will begin to coalesce. If not corrected, this can lead to total emulsion breakdown with solids becoming water-wetted.",Verb,Drilling Fluids,https://glossary.slb.com/en/terms/c/coalesce
coalescence,"The process of droplet growth as small drops merge together when they come in contact. If this occurs repeatedly, a continuous liquid phase forms. Through this phenomenon, emulsions break and form two distinct liquid phases that tend to separate. In oil-base mud, the water phase is dispersed as small droplets, with oil as the continuous (external) phase. A stable oil mud will remain dispersed under normal drilling conditions because when droplets contact each other, they do not coalesce due to the strong emulsifier film around each droplet. However, when the emulsion film around each droplet becomes weakened, droplets will begin to coalesce. If not corrected, this can lead to total emulsion breakdown with solids becoming water-wetted.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/coalescence
clathrate,"An unusual occurrence of hydrocarbon in which molecules of natural gas, typically methane, are trapped in ice molecules. More generally, hydrates are compounds in which gas molecules are trapped within a crystal structure. Hydrates form in cold climates, such as permafrost zones and in deep water. To date, economic liberation of hydrocarbon gases from hydrates has not occurred, but hydrates contain quantities of hydrocarbons that could be of great economic significance. Hydrates can affect seismic data by creating a reflection or multiple.",Noun,Geology,https://glossary.slb.com/en/terms/c/clathrate
clay-water interaction,"An all-inclusive term to describe various progressive interactions between clay minerals and water. In the dry state, clay packets exist in face-to-face stacks like a deck of playing cards, but clay packets begin to change when exposed to water. Five descriptive terms describe the progressive interactions that can occur in a clay-water system, such as a water mud.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/clay-water_interaction
clay extender,"A class of polymers added to a drilling-grade clay mineral during grinding, or added directly into a clay-based mud system, to enhance the clay's rheological performance. In concept, clay-extender polymers achieve the type of rheology needed for fast drilling with fewer colloidal solids and lower viscosity at high shear rate (at the bit). This is the concept of a ""low-solids, nondispersed mud"" system. Extenders are usually long-chain anionic or nonionic polymers that link clay platelets together in large networks. Anionic polymers are highly effective but can be precipitated by hardness ions. Nonionic polymers are less effective but also much less sensitive to hardness ions. Excessively long, linear polymers may break up under mechanical shearing. Either by precipitation or breakup, extender polymers can quickly become ineffective if poorly chosen and used improperly. A drilling-grade clay that has no extender is that which meets the standard for API nontreated bentonite. API bentonite and OCMA-grade API bentonite usually contain extender polymers.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/clay_extender
carrying capacity,"The ability of a circulating drilling fluid to transport rock fragments out of a wellbore. Carrying capacity is an essential function of a drilling fluid, synonymous with hole-cleaning capacity and cuttings lifting. Carrying capacity is determined principally by the annular velocity, hole angle, and flow profile of the drilling fluid but is also affected by mud weight, cuttings size, and pipe position and movement.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carrying_capacity
clear-water drilling,"Drilling operations using a water-base drilling fluid that contains few solids. Clear-water drilling is done in ""hard rocks"" in which density and fluid loss are not critical. Rapid drilling rate is the incentive for using a solids-free mud. Fluid returned to the surface must be screened and processed by hydrocyclones and centrifuges to remove larger solids. Colloidal solids can be agglomerated by adding polymers and removing the aggregates. Polymers such as acrylates, acrylamides and partially-hydrolyzed polyacrylamides are used. They are added at the flowline as mud exits the well or added in pits downstream from the flowline.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/clear-water_drilling
carboxymethyl starch,"A natural starch derivative. CMS is used primarily for fluid-loss control in drilling muds, drill-in, completion, and workover fluids. It is slightly anionic and can be affected by hardness and other electrolytes in a mud. CMS is similar to CMC (carboxymethylcellulose) in method of manufacture and many of its uses. The linear and branched starch polymers in natural starch react with monochloroacetic acid in alkaline solution, adding carboxymethyl groups at the OH positions by an ether linkage. By adding the carboxymethyl groups, the starch becomes more resistant to thermal degradation and bacterial attack.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carboxymethyl_starch
clear brine,Water containing more dissolved inorganic salt than typical seawater.,Noun,Geology,https://glossary.slb.com/en/terms/c/clear_brine
carboxymethylcellulose,"A drilling-fluid additive used primarily for fluid-loss control, manufactured by reacting natural cellulose with monochloroacetic acid and sodium hydroxide [NaOH] to form CMC sodium salt. Up to 20 wt% of CMC may be NaCl, a by-product of manufacture, but purified grades of CMC contain only small amounts of NaCl. To make CMC, OH groups on the glucose rings of cellulose are ether-linked to carboxymethyl (-OCH2-COO–) groups. (Note the negative charge.) Each glucose ring has three OH groups capable of reaction, degree-of-substitution = 3. Degree of substitution determines water solubility and negativity of the polymer, which influences a CMC's effectiveness as a mud additive. Drilling grade CMCs used in muds typically have degree-of-substitution around 0.80 to 0.96. Carboxymethylcellulose is commonly supplied either as low-viscosity (""CMC-Lo Vis"") or high-viscosity (""CMC-Hi Vis"") grades, both of which have API specifications. The viscosity depends largely on the molecular weight of the starting cellulose material.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carboxymethylcellulose
carbon dioxide,"The compound with the formula CO2. An odorless gas, carbon dioxide [CO2] is widely distributed in nature and is a minor component of air. It is highly soluble in water and oil, especially under pressure. In water, it occurs as carbonic acid, a weak acid that can donate one or two hydrogen ions in neutralization reactions that produce bicarbonate [HCO3–] and carbonate [CO3–2] salts or ions. CO2, being an acid in water, reacts instantly with NaOH or KOH in an alkaline water mud, forming carbonate and bicarbonate ions. Similarly, it reacts with Ca(OH)2 (lime) to form insoluble calcium carbonate and water.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carbon_dioxide
cake thickness,"A measurement of the thickness of the filtercake, usually recorded in 32nds of an inch. Under dynamic conditions, filtercake thickness depends on rate of deposition versus erosion caused by fluid circulation and mechanical abrasion by the rotating drillstring. Typically, the filtercake will reach an equilibrium thickness in the wellbore. In laboratory tests, however, filtercake is built under static conditions with no erosion.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cake_thickness
capillary suction time test,"A type of static filtration test for water-based drilling fluid that measures the filtration rate (time for free water to pass between two electrodes) using filter paper as the medium. It is used primarily to indicate filtercake permeability, but data from the test have been used to study how clays and shales react in filtercakes and how brines of various types affect clays in a filtercake.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/capillary_suction_time_test
calcium test,A quantitative analytical procedure for water-mud filtrate and for calcium in an oil mud.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_test
calcium chloride,"A highly soluble calcium salt of formula CaCl2 used to make drilling and workover fluids or brines with a density range from 8.33 to 11.6 lbm/galUS [1.39 g/cm3] at saturation. CaCl2 can be blended with other brines, including sodium chloride [NaCl], calcium bromide [CaBr2], and zinc bromide [ZnBr2]. Emulsification of CaCl2 brine as the internal phase of oil-based or synthetic-based mud is an important use because the brine provides osmotic wellbore stability while drilling water-sensitive shale zones.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_chloride
calcium bromide,A compound of formula CaBr2 used in conjunction with calcium chloride [CaCl3] in completion operations to make solids-free brines with densities in the range 11.5 to 14.5 ppg.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_bromide
calcium mud,"A class of water-based drilling fluid that utilizes dissolved Ca+2 as a component. Examples are lime mud, gyp mud, and calcium chloride [CaCl2] mud. The latter is rarely used but is based on solutions of CaCl2 that, in high concentration, can impart density up to 11.6 lbm/galUS [1.39 g/cm3] and has been touted as providing shale inhibition.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_mud
cake,"The residue deposited on a permeable medium when a slurry, such as a drilling fluid, is forced against the medium under a pressure. Filtrate is the liquid that passes through the medium, leaving the cake on the medium. Drilling muds are tested to determine filtration rate and filtercake properties. Cake properties such as cake thickness, toughness, slickness and permeability are important because the cake that forms on permeable zones in the wellbore can cause stuck pipe and other drilling problems. Reduced oil and gas production can result from reservoir damage when a poor filtercake allows deep filtrate invasion. A certain degree of cake buildup is desirable to isolate formations from drilling fluids. In openhole completions in high-angle or horizontal holes, the formation of an external filtercake is preferable to a cake that forms partly inside the formation. The latter has a higher potential for formation damage.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cake
calcium oxide,"A chemical with formula CaO, commonly called quick lime or hot lime. When hydrated with one mole of water, it forms slaked lime, Ca(OH)2. Quick lime is used in preference to slaked lime at oil mud mixing plants because it generates heat when it becomes slaked with water and therefore speeds up emulsification by the reaction to form calcium fatty-acid soap.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_oxide
calcium hydroxide,"A chemical with formula Ca(OH)2, commonly called slaked lime. Lime is used in lime muds and as a treatment to remove carbonate ions. It is used as a stabilizing ingredient in oil- and synthetic-based mud, essential to formation of fatty-acid soap emulsifiers. It is an alkaline material that can be carried in excess to neutralize hydrogen sulfide [H2S] and carbon dioxide [CO2].",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_hydroxide
cathode,The negative terminal of an electrolytic cell or battery.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cathode
CEC,"Quantity of positively charged ions (cations) that a clay mineral (or similar material) can accommodate on its negative charged surface, expressed as milliequivalents per 100 grams. CEC of solids in drilling muds is measured on a whole mud sample by a methylene blue capacity (MBC) test, which is typically performed to specifications established by API. CEC for a mud sample is reported as MBC, methylene blue test (MBT), or bentonite equivalent, lbm/bbl or kg/m3.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cec
caustic potash,"The common name for potassium hydroxide [KOH]. Caustic potash is used in potassium-based water muds to increase pH and alkalinity and to help maintain the K+ ion concentration. As the name implies, it is highly caustic and gives off heat when dissolved in water. Caustic potash is hazardous to use without proper training and equipment.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/caustic_potash
capillary tube viscometer,"An instrument for measuring the viscosity of a fluid by passing the fluid at a known pressure gradient or velocity through a length of tubing of known diameter. The viscosity of base oils for oil muds, which are Newtonian fluids, is measured using a glass capillary tube in a thermostatic bath, when performed according to API procedures.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/capillary_tube_viscometer
calcium carbonate,"A compound with formula CaCO3 that occurs naturally as limestone. Ground and sized calcium carbonate is used to increase mud density to about 12 lbm/galUS [1.44 kg/m3], and is preferable to barite because it is acid-soluble and can be dissolved with hydrochloric acid to clean up production zones. Its primary use today is as a bridging material in drill-in, completion, and workover fluids. Sized calcium carbonate particles, along with polymers, control fluid loss in brines or drill-in, completion, and workover fluids. Insoluble calcium carbonate is the precipitated by-product of mud treatments used for removal of either Ca+2 or CO3–2 by addition of the other ion.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_carbonate
calcium sulfate,"The chemical CaSO4, which occurs naturally as the mineral anhydrite. Gypsum is the dihydrate mineral form, CaSO4·2H2O. Anhydrite and gypsum (commonly called gyp) are found in the subsurface and drilling even small stringers of these minerals can upset a freshwater or seawater mud. Gyp muds, lime muds, and oil muds tolerate these salts best.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_sulfate
carboxymethyl hydroxyethylcellulose,"A cellulose polymer that contains anionic carboxymethyl and nonionic hydroxyethyl groups added by ether linkages to the OHs on the cellulose backbone. This polymer has seen limited use in drilling mud, but more use in brines and completion fluids.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carboxymethyl_hydroxyethylcellulose
calcium contamination,"A contamination problem caused by Ca+2 ions, usually occurring in freshwater, seawater, and other low-salinity and low-hardness mud systems. Soluble calcium comes into a mud from various sources: gypsum- or anhydrite-bearing strata, unset cement and hardness ions in makeup water, or from an influx of formation water. Ca+2 can flocculate colloidal clays and precipitate large anionic polymers that contain carboxylate groups, such as an acrylate polymer. On the other hand, some mud types tolerate calcium, in which case calcium is not considered a contaminant.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/calcium_contamination
clay,Fine-grained sediments less than 0.0039 mm in size.,Noun,Geology,https://glossary.slb.com/en/terms/c/clay
circulation time,"The elapsed time for mud to circulate from the suction pit, down the wellbore and back to surface. Circulation time allows the mud engineer to catch ""in"" and ""out"" samples that accurately represent the same element of mud in a circulating system. Circulation time is calculated from the estimated hole volume and pump rate and can be checked by using tracers such as carbide or rice granules.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/circulation_time
carbonate test,An analytical procedure to determine the concentration of carbonate species using the Garrett Gas Train (GGT) when performed to API specifications. A water mud filtrate sample is put into the GGT. N2 or N2O is the carrier gas. A CO2 Draeger tube is used to measure the total carbonates released as CO2 when sulfuric acid is added to the chamber containing the sample. Total carbonates are measured by the amount of CO2 evolved in the test.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carbonate_test
citric acid,"An organic acid, properly called 2-Hydroxy-1,2,3-propanetricarboxylic acid, with formula C6H8O7. Citric acid is used to reduce the pH of drilling fluids and hence for treatment of cement contamination. It also acts as a polymer stabilizer.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/citric_acid
carbonate ion,"An anion with formula CO3–2. Carbonate chemistry involves a pH-dependent equilibrium between H2O, H+, OH–, CO2, HCO3– and CO3–2. At low pH, carbon dioxide [CO2] dominates. As pH rises from acidic toward neutral, HCO3– ions dominate. As pH rises above neutral, CO3–2 ions dominate. If no component is lost from the system (such as CO2 gas evolving), changing pH up and down continually reverses the relative proportion of the carbonate species. Carbonates play several important roles in water mud chemistry.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/carbonate_ion
cation,A positively charged ion.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cation
cavings,"Pieces of rock that came from the wellbore but that were not removed directly by the action of the drill bit. Cavings can be splinters, shards, chunks, and various shapes of rock, usually spalling from shale sections that have become unstable. The shape of the caving can indicate why the rock failure occurred. The term is typically used in the plural form.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cavings
cation exchange capacity,"The quantity of positively charged ions (cations) that a clay mineral or similar material can accommodate on its negatively charged surface, expressed as milli-ion equivalent per 100 g, or more commonly as milliequivalent (meq) per 100 g. Clays are aluminosilicates in which some of the aluminum and silicon ions have been replaced by elements with different valence, or charge. For example, aluminum (Al+++) may be replaced by iron (Fe++) or magnesium (Mg++), leading to a net negative charge. This charge attracts cations when the clay is immersed in an electrolyte such as salty water and causes an electrical double layer. The cation-exchange capacity (CEC) is often expressed in terms of its contribution per unit pore volume, Qv. In formation evaluation, it is the contribution of cation-exchange sites to the formation electrical properties that is important. Various techniques are used to measure CEC in the laboratory, such as wet chemistry, multiple salinity, and membrane potential. Wet chemistry methods, such as conductometric titration, usually involve destruction or alteration of the rock. Although quicker and simpler to perform, they are less representative of electrical properties in situ. The multiple salinity and membrane potential methods are more direct measurements of the effect of CEC on formation resistivity and spontaneous potential.",Noun,Formation Evaluation,https://glossary.slb.com/en/terms/c/cation_exchange_capacity
caustic soda,The common name for sodium hydroxide [NaOH]. Caustic soda is used in most water-base muds to increase and maintain pH and alkalinity. It is a hazardous material to handle because it is very caustic and gives off heat when dissolved in water. Proper training and equipment are needed to handle it safely.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/caustic_soda
cationic,Related to positively charged ions.,Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/c/cationic
caustic extraction test,A test used to determine if a barite sample contains caustic-soluble sulfide or carbonate minerals.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/caustic_extraction_test
cellulosic polymer,"A drilling-fluid additive used primarily for fluid-loss control, manufactured by reacting natural cellulose with monochloroacetic acid and sodium hydroxide [NaOH] to form CMC sodium salt. Up to 20 wt % of CMC may be NaCl, a by-product of manufacture, but purified grades of CMC contain only small amounts of NaCl. To make CMC, OH groups on the glucose rings of cellulose are ether-linked to carboxymethyl (-OCH2-COO-) groups. (Note the negative charge.) Each glucose ring has three OH groups capable of reaction, degree-of-substitution = 3. Degree of substitution determines water solubility and negativity of the polymer, which influences a CMC's effectiveness as a mud additive. Drilling grade CMCs used in muds typically have degree-of-substitution around 0.80 to 0.96. Carboxymethylcellulose is commonly supplied either as low-viscosity (""CMC-Lo Vis"") or high-viscosity (""CMC-Hi Vis"") grades, both of which have API specifications. The viscosity depends largely on the molecular weight of the starting cellulose material.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cellulosic_polymer
coarse,"Referring in the strict sense (API Bulletin 13C) to any particle larger than 2,000 microns.",Adjective,Drilling Fluids,https://glossary.slb.com/en/terms/c/coarse
corrosion coupon,"A specimen of test material to be used in a corrosion test, usually a metal strip or ring shaped to fit into a testing cell or between joints of drillpipe. Rings, or coupons, are weighed before and after exposure, and weight loss is measured. They are also examined for pits and cracks. Corrosion products are analyzed to define the type of corrosion reaction.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/corrosion_coupon
conventional mud,"A term that, in the past, referred to a mud containing bentonite clay, water, caustic soda and perhaps barite (as needed for density) usually with lignite or lignosulfonate present. Modern drilling does not necessarily recognize this as a conventional mud because polymer muds, special drill-in fluids and synthetic-base muds are now in common use. There may not be a ""conventional mud"" today.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/conventional_mud
coupon,"An abbreviation for corrosion coupon, a specimen of test material to be used in a corrosion test, usually a metal strip or ring shaped to fit into a testing cell or between joints of drillpipe. Rings, or coupons, are weighed before and after exposure, and weight loss is measured. They are also examined for pits and cracks. Corrosion products are analyzed to define the type of corrosion reaction.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/coupon
creaming,"The separation of phases of an emulsion with the lighter phase on top and denser phase on bottom. When oil muds are stagnant, the less-dense oil phase rises and the denser aqueous phase settles. This behavior is not necessarily related to emulsion weakness, nor does it portend breaking, as does coalescence.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/creaming
coring fluid,"A specially designed fluid that is used for cutting cores with a core barrel and core bit. Sometimes the fluid used is the drilling mud, but if cores are for special studies, the coring fluid must be carefully designed to avoid damaging or altering the rock sample, such as a bland coring fluid.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/coring_fluid
continuous phase,The continuous phase of an emulsion. The internal phase is the dispersed droplets of emulsified fluid.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/continuous_phase
chloride test,A titration procedure standardized by the API to quantitatively determine Cl– (chloride ion) concentration by using silver nitrate as titrant with potassium chromate as the endpoint indicator.,Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/chloride_test
chemical barrel,"A 20- to 50-galUS [3.2- to 7.9 m3] container for liquid mud additives, usually located above the suction pit on a drilling rig. The chemical barrel is used to slowly dispense various types of liquids into the active mud system. It has traditionally been used to add caustic (NaOH or KOH) solution at a slow and steady rate to maintain a uniform pH throughout a circulating mud system. Adding caustic solution is an especially risky operation and the proper design and use of the chemical barrel for safety is vitally important. Derrick personnel must be informed of the dangers, proper protective clothing, and safety rules to follow when using the chemical barrel.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/chemical_barrel
cloud point glycol,"A glycol that is soluble at low temperatures but starts to form micelles (molecular agglomerates), thus becoming cloudy, as the temperature is raised. The temperature at which this phenomenon occurs the cloud point is affected by salinity, being generally lower in more saline fluids. Cloud point glycols are used as shale inhibitors. The purported mechanism is that the glycol clouds out at higher downhole temperatures, coating the surface of clays and preventing hydration.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/c/cloud_point_glycol
