Term,Definition,Grammatical Label,Topic,URL
chert,"A sedimentary rock and a variety of quartz made of extremely fine-grained, or cryptocrystalline, silica, also called chalcedony. The silica might be of organic origin, such as from the internal structures of sponges called spicules, or inorganic origin, such as precipitation from solution. The latter results in the formation of flint. Chert can form beds but is more common as nodules in carbonate rocks.",Noun,Geology,https://glossary.slb.com/en/terms/c/chert
cherty,"Containing chert, a sedimentary rock and a variety of quartz made of extremely fine-grained, or cryptocrystalline, silica, also called chalcedony. The silica might be of organic origin, such as from the internal structures of sponges called spicules, or inorganic origin, such as precipitation from solution. The latter results in the formation of flint. Chert can form beds but is more common as nodules in carbonate rocks.",Adjective,Geology,https://glossary.slb.com/en/terms/c/cherty
chlorite,"[(Mg,Al,Fe) 12(Si,Al) 8O20(OH) 16]",Noun,Geology,https://glossary.slb.com/en/terms/c/chlorite
chronostratigraphic chart,"A graphic display, with geologic time along the vertical axis and distance along the horizontal axis, to demonstrate the relative ages and geographic extent of strata or stratigraphic units in a given area, also known as a Wheeler diagram. In addition, information from seismic data, well logs, rock samples, and biostratigraphic and lithostratigraphic information can be shown within each chronostratigraphic unit. A chronostratigraphic chart can concisely illustrate sequence stratigraphic interpretations.",Noun,Geology,https://glossary.slb.com/en/terms/c/chronostratigraphic_chart
chalk,"A porous marine limestone composed of fine-grained remains of microorganisms with calcite shells, coccolithophores, such as the White Cliffs of Dover (UK). The Austin Chalk of the US Gulf coast is a prolific, fractured oil reservoir that spurred widespread horizontal drilling activity.",Noun,Geology,https://glossary.slb.com/en/terms/c/chalk
coal,"A carbon-rich sedimentary rock that forms from the remains of plants deposited as peat in swampy environments. Burial and increase in temperature bring about physical and chemical changes called coalification. Because of the organic origin of coal, it cannot be classified as a mineral. The main types of coal, anthracite, bituminous coal and lignite, can be distinguished by their hardness and energy content, which are affected by their organic content as well as their conditions of formation. Natural gas associated with coal, called coal gas or coalbed methane, can be produced economically from coal beds in some areas. In some basins coals form source rocks.",Noun,Geology,https://glossary.slb.com/en/terms/c/coal
core,"To deepen the wellbore by way of collecting a cylindrical sample of rock. A core bit is used to accomplish this, in conjunction with a core barrel and core catcher. The bit is usually a drag bit fitted with either PDC or natural diamond cutting structures, but the core bit is unusual in that it has a hole in its center. This allows the bit to drill around a central cylinder of rock, which is taken in through the bit and into the core barrel. The core barrel itself may be thought of as a special storage chamber for holding the rock core. The core catcher serves to grip the bottom of the core and, as tension is applied to the drillstring, the rock under the core breaks away from the undrilled formation below it. The core catcher also retains the core so that it does not fall out the bottom of the drillstring, which is open in the middle at that point.",Verb,Drilling,https://glossary.slb.com/en/terms/c/core
CSG,"Abbreviation for coal seam gas. Natural gas, predominantly methane [CH4], generated during coal formation and adsorbed in coal. Natural gas adsorbs to the surfaces of matrix pores within the coal and natural fractures, or cleats, as reservoir pressure increases.",Noun,Geology,https://glossary.slb.com/en/terms/c/csg
cubic packing,"The arrangement in space of uniform spheres (atoms and molecules in mineral crystals, or grains in clastic sedimentary rocks) that results in a cubic material structure. Cubic packing is mechanically unstable, but it is the most porous packing arrangement, with about 47% porosity in the ideal situation. Most sediments are not uniform spheres of the same size, nor can they be arranged in a cubic structure naturally, so most sediments have much less than 47% porosity.",Noun,Geology,https://glossary.slb.com/en/terms/c/cubic_packing
cross-sectional,"Pertaining to a diagram of a vertical section through a volume, as opposed to the surface, ""bird's eye,"" or plan view of a map. Cross sections are useful for displaying the types and orientations of subsurface structures and formations.",Adjective,Geology,https://glossary.slb.com/en/terms/c/cross-sectional
crop out,"In the case of a body of rock, to be exposed at the surface of the Earth. Construction of highways and other man-made facilities and resultant removal of soil and rock has created spectacular outcrops in some regions.",vt.,Geology,https://glossary.slb.com/en/terms/c/crop_out
critical moment,The time of maximum depth of burial of a hydrocarbon source rock. The critical moment is the time of highest probability of entrapment and preservation of hydrocarbons in a petroleum system—after traps form and hydrocarbons migrate into a reservoir and accumulate—and marks the beginning of preservation in a viable petroleum system.,Noun,Geology,https://glossary.slb.com/en/terms/c/critical_moment
cross section,"A diagram of a vertical section through a volume, as opposed to the surface, ""bird's eye,"" or plan view of a map. Cross sections are useful for displaying the types and orientations of subsurface structures and formations.",Noun,Geology,https://glossary.slb.com/en/terms/c/cross_section
crude oil,A general term for unrefined petroleum or liquid petroleum.,Noun,Geology,https://glossary.slb.com/en/terms/c/crude_oil
crust,"The thin, outermost shell of the Earth that is typically 5 km to 75 km thick [3 to 46 miles]. The continental crust comprises rocks similar in composition to granite and basalt (i.e., quartz, feldspar, biotite, amphibole and pyroxene) whereas the composition of oceanic crust is basaltic (pyroxene and feldspar). The crust overlies the more dense rock of the mantle, which consists of rocks composed of minerals like pyroxene and olivine, and the iron and nickel core of the Earth. The Mohorovicic discontinuity abruptly separates the crust from the mantle; the velocity of compressional waves is significantly higher below the discontinuity. The crust, mantle and core of the Earth are distinguished from the lithosphere and asthenosphere on the basis of their composition and not their mechanical behavior.",Noun,Geology,https://glossary.slb.com/en/terms/c/crust
compaction,"The physical process by which sediments are consolidated, resulting in the reduction of pore space as grains are packed closer together. As layers of sediment accumulate, the ever increasing overburden pressure during burial causes compaction of the sediments, loss of pore fluids and formation of rock as grains are welded or cemented together.",Noun,Geology,https://glossary.slb.com/en/terms/c/compaction
collision,"An interaction of lithospheric plates that can result in the formation of mountain belts and subduction zones. The collision of two plates of continental lithosphere, known as an A-type collision, can produce high mountains as rocks are folded, faulted and uplifted to accommodate the converging plates, as observed in the Alps and the Himalayas. B-type collisions, in which oceanic lithospheric plates collide with continental lithospheric plates, typically produce a subduction zone where the relatively denser oceanic plate descends below the relatively lighter continental plate, as seen on the Pacific coast of South America.",Noun,Geology,https://glossary.slb.com/en/terms/c/collision
continental shelf,"Continental shelf, or the area at the edges of a continent from the shoreline to a depth of 200 m [660 ft], where the continental slope begins. The shelf is commonly a wide, flat area with a slight seaward slope. The term is sometimes used as a for platform.",Noun,Geology,https://glossary.slb.com/en/terms/c/continental_shelf
consolidated,"Pertaining to sediments that have been compacted and cemented to the degree that they become coherent, relatively solid rock. Typical consequences of consolidation include an increase in density and acoustic velocity, and a decrease in porosity.",Adjective,Geology,https://glossary.slb.com/en/terms/c/consolidated
conformity,"A bedding surface separating younger from older strata, along which there is no evidence of subaerial or submarine erosion or of nondeposition, and along which there is no evidence of a significant hiatus. Unconformities (sequence boundaries) and flooding surfaces (parasequence boundaries) pass laterally into correlative conformities, or correlative surfaces.",Noun,Geology,https://glossary.slb.com/en/terms/c/conformity
conformable,"Parallel strata that have undergone a similar geologic history, deposited in succession without interruption.",Adjective,Geology,https://glossary.slb.com/en/terms/c/conformable
consolidation,"Compaction and cementation of sediments to the degree that they become coherent, relatively solid rock. Typical consequences of consolidation include an increase in density and acoustic velocity, and a decrease in porosity.",Noun,Geology,https://glossary.slb.com/en/terms/c/consolidation
contact,"The interface, also called fluid contact, that separates fluids of different densities in a reservoir. Horizontal contacts are usually assumed, although tilted contacts occur in some reservoirs. The contact between fluids is usually gradual rather than sharp, forming a transition zone of mixed fluid. A mixed-fluid reservoir will stratify according to fluid density, with gas at the top, oil in the middle, and water below. Production of fluids often perturbs the fluid contacts in a reservoir.",Noun,Geology,https://glossary.slb.com/en/terms/c/contact
condensed section,"In sequence stratigraphy, a section of fine-grained sedimentary rocks that accumulated slowly, thereby representing a considerable span of time by only a thin layer. In condensed sections, fossils and organic, phosphatic and glauconitic material tend to be concentrated compared with rapidly deposited sections that contain few fossils. Condensed sections are most commonly deposited during transgressions. In such cases they are associated with ""maximum flooding surfaces"" and form important sequence stratigraphic markers.",Noun,Geology,https://glossary.slb.com/en/terms/c/condensed_section
connate water,"Water trapped in the pores of a rock during formation of the rock. The chemistry of connate water can change in composition throughout the history of the rock. Connate water can be dense and saline compared with seawater. Formation water, or interstitial water, in contrast, is simply water found in the pore spaces of a rock, and might not have been present when the rock was formed. Connate water is also described as fossil water.",Noun,Geology,https://glossary.slb.com/en/terms/c/connate_water
concentric fold,"The deformation of rock layers in which the thickness of each layer, measured perpendicular to initial undeformed layering, is maintained after the rock layers have been folded.",Noun,Geology,https://glossary.slb.com/en/terms/c/concentric_fold
condensate,"A low-density, high-API gravity liquid hydrocarbon phase that generally occurs in association with natural gas. Its presence as a liquid phase depends on temperature and pressure conditions in the reservoir allowing condensation of liquid from vapor. The production of condensate reservoirs can be complicated because of the pressure sensitivity of some condensates: During production, there is a risk of the condensate changing from gas to liquid if the reservoir pressure drops below the dew point during production. Reservoir pressure can be maintained by fluid injection if gas production is preferable to liquid production. Gas produced in association with condensate is called wet gas. The API gravity of condensate is typically 50 degrees to 120 degrees.",Noun,Geology,https://glossary.slb.com/en/terms/c/condensate
competent,"Describes a bed that maintains its original thickness during deformation. Often pertains to relatively brittle, solid strata that deform by faulting, fracturing or folding, rather than flowing under stress. Incompetent beds are more ductile and tend to flow under stress, so their bed thickness changes more readily during deformation.",Adjective,Geology,https://glossary.slb.com/en/terms/c/competent
dike,"An intrusive rock that invades preexisting rocks, commonly in a tabular shape that cuts vertically or nearly vertically across preexisting layers. Dikes form from igneous and sedimentary rocks.",Noun,Geology,https://glossary.slb.com/en/terms/d/dike
dip,"The magnitude of the inclination of a plane from horizontal. True, or maximum, dip is measured perpendicular to strike. Apparent dip is measured in a direction other than perpendicular to strike.",Noun,Geology,https://glossary.slb.com/en/terms/d/dip
dipping bed,A layer of rock or sediment that is not horizontal.,Noun,Geology,https://glossary.slb.com/en/terms/d/dipping_bed
deepwater play,"Exploration activity located in offshore areas where water depths exceed approximately 600 feet [200 m], the approximate water depth at the edge of the continental shelf. While deep-water reservoir targets are geologically similar to reservoirs drilled both in shallower present-day water depths as well as onshore, the logistics of producing hydrocarbons from reservoirs located below such water depths presents a considerable technical challenge.",Noun,Geology,https://glossary.slb.com/en/terms/d/deepwater_play
decollement,"A fault surface parallel to a mechanically weak horizon or layer, or parallel to bedding, that detaches or separates deformed rocks above from undeformed or differently deformed rocks below. Decollements, or decollement surfaces, are typical of regions of thrust faulting such as the Alps.",Noun,Geology,https://glossary.slb.com/en/terms/d/decollement
dead oil,Oil at sufficiently low pressure that it contains no dissolved gas or a relatively thick oil or residue that has lost its volatile components.,Noun,Geology,https://glossary.slb.com/en/terms/d/dead_oil
depositional system,"The three-dimensional array of sediments or lithofacies that fills a basin. Depositional systems vary according to the types of sediments available for deposition as well as the depositional processes and environments in which they are deposited. The dominant depositional systems are alluvial, fluvial, deltaic, marine, lacustrine and eolian systems.",Noun,Geology,https://glossary.slb.com/en/terms/d/depositional_system
depositional energy,"The relative kinetic energy of the environment. A high-energy environment might consist of a rapidly flowing stream that is capable of carrying coarse-grained sediments, such as gravel and sand. Sedimentation in a low-energy environment, such as an abyssal plain, usually involves very fine-grained clay or mud. Depositional energy is not simply velocity. For example, although glaciers do not move quickly, they are capable of carrying large boulders.",Noun,Geology,https://glossary.slb.com/en/terms/d/depositional_energy
differential compaction,"A phenomenon that occurs after the deposition of some sediments such that different parts of the sedimentary accumulation develop different degrees of porosity or settle unevenly during burial beneath successive layers of sediment. This can result from location on an uneven surface, such as near and over a reef structure, or near a growth fault, or from different susceptibility to compaction. The porosity in a formation that has experienced differential compaction can vary considerably from one area to another.",Noun,Geology,https://glossary.slb.com/en/terms/d/differential_compaction
delta,"An area of deposition or the deposit formed by a flowing sediment-laden current as it enters an open or standing body of water, such as a river spilling into a gulf. As a river enters a body of water, its velocity drops and its ability to carry sediment diminishes, leading to deposition. The term has origins in Greek because the shape of deltas in map view can be similar to the Greek letter delta. The shapes of deltas are subsequently modified by rivers, tides and waves. There is a characteristic coarsening upward of sediments in a delta. The three main classes of deltas are river-dominated (Mississippi River), wave-dominated (Nile River), and tide-dominated (Ganges River). Ancient deltas contain some of the largest and most productive petroleum systems.",Noun,Geology,https://glossary.slb.com/en/terms/d/delta
deposit,"Sediments that have accumulated, usually after being moved by wind, water or ice.",Noun,Geology,https://glossary.slb.com/en/terms/d/deposit
depositional environment,"The area in which and physical conditions under which sediments are deposited, including sediment source; depositional processes such as deposition by wind, water, or ice; and location and climate, such as desert, swamp, or river.",Noun,Geology,https://glossary.slb.com/en/terms/d/depositional_environment
deltaic,"Pertaining to an area of deposition or the deposit formed by a flowing sediment-laden current as it enters an open or standing body of water, such as a river spilling into a gulf. As a river enters a body of water, its velocity drops and its ability to carry sediment diminishes, leading to deposition. The term has origins in Greek because the shape of deltas in map view can be similar to the Greek letter delta. The shapes of deltas are subsequently modified by rivers, tides and waves. There is a characteristic coarsening upward of sediments in a delta. The three main classes of deltas are river-dominated (Mississippi River), wave-dominated (Nile River), and tide-dominated (Ganges River). Ancient deltas contain some of the largest and most productive petroleum systems.",Adjective,Geology,https://glossary.slb.com/en/terms/d/deltaic
depocenter,The area of thickest deposition in a basin.,Noun,Geology,https://glossary.slb.com/en/terms/d/depocenter
density,"Mass per unit of volume. Density is typically reported in g/cm3 (for example, rocks) or pounds per barrel (drilling mud) in the oil field.",Noun,Geology,https://glossary.slb.com/en/terms/d/density
density current,"An influx of rapidly moving, sediment-laden water down a slope into a larger body of water; the suspended sediment causes the current to have a higher density than the clearer water into which it flows, hence the name. Such currents can occur in lakes and oceans, in some cases as by-products of earthquakes or mass movements such as slumps. The sedimentary deposits that form as the current loses energy are called turbidites and can be preserved as Bouma sequences. Density currents are characteristic of trench slopes of convergent plate margins and continental slopes of passive margins.",Noun,Geology,https://glossary.slb.com/en/terms/d/density_current
diagenesis,"The physical, chemical or biological alteration of sediments into sedimentary rock at relatively low temperatures and pressures that can result in changes to the rock's original mineralogy and texture. After deposition, sediments are compacted as they are buried beneath successive layers of sediment and cemented by minerals that precipitate from solution. Grains of sediment, rock fragments and fossils can be replaced by other minerals during diagenesis. Porosity usually decreases during diagenesis, except in rare cases such as dissolution of minerals and dolomitization. Diagenesis does not include weathering processes. Hydrocarbon generation begins during diagenesis. There is not a clear, accepted distinction between diagenesis and metamorphism, although metamorphism occurs at pressures and temperatures higher than those of the outer crust, where diagenesis occurs.",Noun,Geology,https://glossary.slb.com/en/terms/d/diagenesis
diatom,"A microscopic, single-celled, freshwater or saltwater algae that has a silica-rich cell wall called a frustule. Diatoms are so abundant that they can form thick layers of sediment composed of the frustules of the organisms that died and sank to the bottom. Frustules have been an important component of deep-sea deposits since Cretaceous time. Diatomite is the sedimentary rock that forms from diatom frustules.",Noun,Geology,https://glossary.slb.com/en/terms/d/diatom
diagenetic,"Pertaining to diagenesis, which is the physical, chemical or biological alteration of sediments into sedimentary rock at relatively low temperatures and pressures that can result in changes to the rock's original mineralogy and texture. After deposition, sediments are compacted as they are buried beneath successive layers of sediment and cemented by minerals that precipitate from solution. Grains of sediment, rock fragments and fossils can be replaced by other minerals during diagenesis. Porosity usually decreases during diagenesis, except in rare cases such as dissolution of minerals and dolomitization. Diagenesis does not include weathering processes. Hydrocarbon generation begins during diagenesis. There is not a clear, accepted distinction between diagenesis and metamorphism, although metamorphism occurs at pressures and temperatures higher than those of the outer crust, where diagenesis occurs",Adjective,Geology,https://glossary.slb.com/en/terms/d/diagenetic
diagenetic porosity,"A type of secondary porosity created during diagenesis, commonly through dissolution or dolomitization or both. Diagenesis usually destroys porosity, so diagenetic porosity is rare.",Noun,Geology,https://glossary.slb.com/en/terms/d/diagenetic_porosity
diapir,"A relatively mobile mass that intrudes into preexisting rocks. Diapirs commonly intrude vertically through more dense rocks because of buoyancy forces associated with relatively low-density rock types, such as salt, shale and hot magma, which form diapirs. The process is known as diapirism. By pushing upward and piercing overlying rock layers, diapirs can form anticlines, salt domes and other structures capable of trapping hydrocarbons. Igneous intrusions are typically too hot to allow the preservation of preexisting hydrocarbons.",Noun,Geology,https://glossary.slb.com/en/terms/d/diapir
diatomaceous,"Pertaining to a diatom, which is a microscopic, single-celled, freshwater or saltwater algae that has a silica-rich cell wall called a frustule. Diatoms are so abundant that they can form thick layers of sediment composed of the frustules of the organisms that died and sank to the bottom. Frustules have been an important component of deep-sea deposits since Cretaceous time. Diatomite is the sedimentary rock that forms from diatom frustules.",Adjective,Geology,https://glossary.slb.com/en/terms/d/diatomaceous
diatomite,"A soft, silica-rich sedimentary rock comprising diatom remains that forms most commonly in lakes and deep marine areas. Diatomite can form an excellent reservoir rock. The Belridge diatomite in the San Joaquin basin, California, USA, is a prolific oil-producing formation.",Noun,Geology,https://glossary.slb.com/en/terms/d/diatomite
development,"The phase of petroleum operations that occurs after exploration has proven successful, and before full-scale production. The newly discovered oil or gas field is assessed during an appraisal phase, a plan to fully and efficiently exploit it is created, and additional wells are usually drilled.",Noun,Geology,https://glossary.slb.com/en/terms/d/development
detrital,"Pertaining to particles of rock derived from the mechanical breakdown of preexisting rocks by weathering and erosion. Detrital fragments can be transported to recombine and, through the process of lithification, become sedimentary rocks. Detrital is usually used synonymously with clastic, although a few authors differentiate between weathering of particles, which forms detrital sediments, and mechanical breakage, which produces clastic sediments.",Adjective,Geology,https://glossary.slb.com/en/terms/d/detrital
dextral,"Pertaining to a strike-slip fault or right-lateral fault in which the block across the fault moves to the right. If it moves left, the relative motion is described as sinistral. Clockwise rotation or spiraling is also described as dextral.",Adjective,Geology,https://glossary.slb.com/en/terms/d/dextral
detritus,"Particles of rock derived from the mechanical breakdown of preexisting rocks by weathering and erosion. Detrital fragments can be transported to recombine and, through the process of lithification, become sedimentary rocks. Detrital is usually used synonymously with clastic, although a few authors differentiate between weathering of particles, which forms detrital sediments, and mechanical breakage, which produces clastic sediments.",Noun,Geology,https://glossary.slb.com/en/terms/d/detritus
dyke,"An intrusive rock that invades preexisting rocks, commonly in a tabular shape that cuts vertically or nearly vertically across preexisting layers. Dikes form from igneous and sedimentary rocks.",Noun,Geology,https://glossary.slb.com/en/terms/d/dyke
dirty,"Describing sedimentary rock that contains clay minerals. Even small amounts of clay minerals in pores can drastically reduce porosity and permeability. Dirty and clean are qualitative, descriptive terms to describe the relative amount of clay minerals in a rock.",Adjective,Geology,https://glossary.slb.com/en/terms/d/dirty
dry gas,"Natural gas that occurs in the absence of condensate or liquid hydrocarbons, or gas that has had condensable hydrocarbons removed. Dry gas typically has a gas-to-oil ratio exceeding 100,000 scf/STB.",Noun,Geology,https://glossary.slb.com/en/terms/d/dry_gas
drained test,Test in which the pore fluid in the sample is able to flow and equilibrate to imposed pore pressure conditions; the fluid mass and volume will vary but its pressure will be constant. A drained test could be on a dry sample.,Noun,Geology,https://glossary.slb.com/en/terms/d/drained_test
downlap,The termination of more steeply dipping overlying strata against a surface or underlying strata that have lower apparent dips; a term used to describe a particular geometry of reflections in seismic data in sequence stratigraphy.,Noun,Geology,https://glossary.slb.com/en/terms/d/downlap
dry rock,A subsurface rock that lacks contact with aquifers or meteoric water within the Earth.,Noun,Geology,https://glossary.slb.com/en/terms/d/dry_rock
dolostone,"A rock composed chiefly (> 90%) of dolomite. The rock is sometimes called dolomite, but dolostone is preferable to avoid ambiguity between the mineral and rock names. Replacement dolomite that forms soon after deposition is typically fine-grained and preserves original sedimentary structures. Recrystallization late in diagenesis produces coarser grained dolomite, destroys sedimentary structures and results in higher porosity.",Noun,Geology,https://glossary.slb.com/en/terms/d/dolostone
dolomite,[CaMg(CO3)2] A widely-distributed carbonate mineral and chief constituent of dolostone.,Noun,Geology,https://glossary.slb.com/en/terms/d/dolomite
displacement,The offset of segments or points that were once continuous or adjacent. Layers of rock that have been moved by the action of faults show displacement on either side of the fault surface.,Noun,Geology,https://glossary.slb.com/en/terms/d/displacement
down dip,"Located down the slope of a dipping plane or surface. In a dipping (not flat-lying) hydrocarbon reservoir that contains gas, oil, and water,",Preposition,Geology,https://glossary.slb.com/en/terms/d/down_dip
disconformity,"A geologic surface that separates younger strata from older strata and represents a time of nondeposition, possibly combined with erosion. Some disconformities are highly irregular whereas others have no relief and can be difficult to distinguish within a series of parallel strata.",Noun,Geology,https://glossary.slb.com/en/terms/d/disconformity
disharmonic,"Pertaining to structures in which the shapes of adjacent layers differ or do not conform to one another. Folds of rock layers that have different mechanical properties or competence tend to be disharmonic, with a change in fold shape, symmetry or wavelength from one layer to the next.",Adjective,Geology,https://glossary.slb.com/en/terms/d/disharmonic
drape,"A configuration of layers of rock that has the appearance of a fold, but might form simply through sagging or differential compaction of layers around a preexisting structure (such as a reef) or on an uneven surface.",Noun,Geology,https://glossary.slb.com/en/terms/d/drape
down lap,The termination of more steeply dipping overlying strata against a surface or underlying strata that have lower apparent dips; a term used to describe a particular geometry of reflections in seismic data in sequence stratigraphy.,Noun,Geology,https://glossary.slb.com/en/terms/d/down_lap
dolomitization,"The geochemical process in supratidal sabkha areas where magnesium [Mg] ions from the evaporation of seawater replace calcium [Ca] ions in calcite, forming the mineral dolomite. The volume of dolomite is less than that of calcite, so the replacement of calcite by dolomite in a rock increases the pore space in the rock by 13% and forms an important reservoir rock. Dolomitization can occur during deep burial diagenesis.",Noun,Geology,https://glossary.slb.com/en/terms/d/dolomitization
dome,"A type of anticline that is circular or elliptical rather than elongate. The upward migration of salt diapirs can form domes, called salt domes.",Noun,Geology,https://glossary.slb.com/en/terms/d/dome
downdip,"Located down the slope of a dipping plane or surface. In a dipping (not flat-lying) hydrocarbon reservoir that contains gas, oil and water, the gas is updip, the gas-oil contact is downdip from the gas, and the oil-water contact is still farther downdip.",Preposition,Geology,https://glossary.slb.com/en/terms/d/downdip
radial faulting,"Multiple faults whose fault planes strike outward from a common center. Such faults typically are associated with salt domes, impact craters or volcanoes.",Noun,Geology,https://glossary.slb.com/en/terms/r/radial_faulting
rock,"An aggregate of minerals or organic matter (in the case of coal, which is not composed of minerals because of its organic origin), or volcanic glass (obsidian, which forms a rock but is not considered a mineral because of its amorphous, noncrystalline nature). Rocks can contain a single mineral, such as rock salt (halite) and certain limestones (calcite), or many minerals, such as granite (quartz, feldspar, mica and other minerals). There are three main types of rocks. Sedimentary rocks like sandstone and limestone form at the Earth's surface through deposition of sediments derived from weathered rocks, biogenic activity or precipitation from solution. Igneous rocks originate deeper within the Earth, where the temperature is high enough to melt rocks, to form magma that can crystallize within the Earth or at the surface by volcanic activity. Metamorphic rocks form from other preexisting rocks during episodes of deformation of the Earth at temperatures and pressures high enough to alter minerals but inadequate to melt them. Such changes can occur by the activity of fluids in the Earth and movement of igneous bodies or regional tectonic activity. Rocks are recycled from one type to another by the constant changes in the Earth.",Noun,Geology,https://glossary.slb.com/en/terms/r/rock
rhombohedral packing,"The most compact arrangement in space of uniform spheres (atoms and molecules in mineral crystals, or grains in sedimentary rocks) that results in a structure having no more than 26% porosity. Rhombohedral packing is more stable mechanically than cubic packing. Cubic packing is the most porous packing arrangement, with about 47% porosity in the ideal situation. Most sediments, however, are not uniform spheres of the same size, nor can they be arranged in a cubic structure naturally, so most sediments have much less than 47% porosity of ideal cubic packing and commonly less than the 26% porosity of ideal rhombohedral packing.",Noun,Geology,https://glossary.slb.com/en/terms/r/rhombohedral_packing
rheological,"Pertaining to rheology, generally, the study of how matter deforms and flows, including its elasticity, plasticity and viscosity. In geology, rheology is particularly important in studies of moving ice, water, salt and magma, as well as in studies of deforming rocks.",Adjective,Geology,https://glossary.slb.com/en/terms/r/rheological
rheologic,"Pertaining to rheology, generally, the study of how matter deforms and flows, including its elasticity, plasticity and viscosity. In geology, rheology is particularly important in studies of moving ice, water, salt and magma, as well as in studies of deforming rocks.",Adjective,Geology,https://glossary.slb.com/en/terms/r/rheologic
retrogradation,"The accumulation of sequences by deposition in which beds are deposited successively landward because sediment supply is limited and cannot fill the available accommodation. Thus, the position of the shoreline migrates backward onto land, a process called transgression, during episodes of retrogradation.",Noun,Geology,https://glossary.slb.com/en/terms/r/retrogradation
rift,Region in which the Earth's crust is pulling apart and creating normal faults and down-dropped areas or subsidence.,Noun,Geology,https://glossary.slb.com/en/terms/r/rift
rheology,"Generally, the study of how matter deforms and flows, including its elasticity, plasticity and viscosity. In geology, rheology is particularly important in studies of moving ice, water, salt and magma, as well as in studies of deforming rocks.",Noun,Geology,https://glossary.slb.com/en/terms/r/rheology
reverse fault,"A type of fault formed when the hanging wall fault block moves up along a fault surface relative to the footwall. Such movement can occur in areas where the Earth's crust is compressed. A thrust fault, sometimes called an overthrust if the displacement is particularly great, is a reverse fault in which the fault plane has a shallow dip, typically much less than 45o.",Noun,Geology,https://glossary.slb.com/en/terms/r/reverse_fault
reef,"A mound, ridge, or buildup of sediment or sedimentary rock, most commonly produced by organisms that secrete shells such as corals. Reefs are typically taller than the sediment that surrounds them, resistant to weathering and wave action, and preserved within sediment of a different composition. Carbonate reefs form in a limited range of temperatures, water depths, salinities and wave activities, so their occurrence can be used to interpret past environmental conditions. Because the rocks that surround reefs can differ in composition and permeability, porous reefs can form stratigraphic traps for hydrocarbons. Porosity of reefal limestones depends on post-depositional diagenetic changes.",Noun,Geology,https://glossary.slb.com/en/terms/r/reef
regressive,"Pertaining to regression, the migration of shoreline into a basin during progradation due to a fall in relative sea level. Deposition during a regression can juxtapose shallow-water sediments atop deep-water sediments.",Adjective,Geology,https://glossary.slb.com/en/terms/r/regressive
regression,The migration of shoreline into a basin during progradation due to a fall in relative sea level. Deposition during a regression can juxtapose shallow-water sediments atop deep-water sediments.,Noun,Geology,https://glossary.slb.com/en/terms/r/regression
reefal,"Pertaining to reef, a mound, ridge, or buildup of sediment or sedimentary rock, most commonly produced by organisms that secrete shells such as corals. Reefs are typically taller than the sediment that surrounds them, resistant to weathering and wave action, and preserved within sediment of a different composition. Carbonate reefs form in a limited range of temperatures, water depths, salinities and wave activities, so their occurrence can be used to interpret past environmental conditions. Because the rocks that surround reefs can differ in composition and permeability, porous reefs can form stratigraphic traps for hydrocarbons. Porosity of reefal limestones depends on post-depositional diagenetic changes.",Adjective,Geology,https://glossary.slb.com/en/terms/r/reefal
relative age,"The approximate age determination of rocks, fossils or minerals made by comparing whether the material is younger or older than other surrounding material. Relative age is estimated according to stratigraphic and structural relationships, such as superposition, and by fossil content, since the relative ages and successions of fossils have been established by paleontologists. The measurement of the decay of radioactive isotopes, especially uranium, rubidium, argon and carbon, has allowed geologists to more precisely determine the age in years of rock formations, known as the absolute age. Tree rings and seasonal sedimentary deposits called varves can be counted to determine absolute age. Although the term implies otherwise, ""absolute"" ages typically have some amount of potential error and are inexact.",Noun,Geology,https://glossary.slb.com/en/terms/r/relative_age
relative permeability,"A dimensionless term devised to adapt the Darcy equation to multiphase flow conditions. Relative permeability is the ratio of effective permeability of a particular fluid at a particular saturation to absolute permeability of that fluid at total saturation. If a single fluid is present in a rock, its relative permeability is 1.0. Calculation of relative permeability allows comparison of the different abilities of fluids to flow in the presence of each other, since the presence of more than one fluid generally inhibits flow.",Noun,Geology,https://glossary.slb.com/en/terms/r/relative_permeability
kerogen,"The naturally occurring, solid, insoluble organic matter that occurs in source rocks and can yield oil upon heating. Kerogen is the portion of naturally occurring organic matter that is nonextractable using organic solvents. Typical organic constituents of kerogen are algae and woody plant material. Kerogens have a high molecular weight relative to bitumen, or soluble organic matter. Bitumen forms from kerogen during petroleum generation. Kerogens are described as Type I, consisting of mainly algal and amorphous (but presumably algal) kerogen and highly likely to generate oil; Type II, mixed terrestrial and marine source material that can generate waxy oil; and Type III, woody terrestrial source material that typically generates gas.",Noun,Geology,https://glossary.slb.com/en/terms/k/kerogen
karst,"A type of topography formed in areas of widespread carbonate rocks through dissolution. Sink holes, caves and pock-marked surfaces are typical features of a karst topography.",Noun,Geology,https://glossary.slb.com/en/terms/k/karst
kaolinite,[Al4Si4O10(OH)8],Noun,Geology,https://glossary.slb.com/en/terms/k/kaolinite
limestone,"A carbonate sedimentary rock predominantly composed of calcite of organic, chemical or detrital origin. Minor amounts of dolomite, chert and clay are common in limestones. Chalk is a form of fine-grained limestone.",Noun,Geology,https://glossary.slb.com/en/terms/l/limestone
lease,The act of acquiring acreage for exploration or production activity.,vt.,Geology,https://glossary.slb.com/en/terms/l/lease
